s1|s2|sts_score|bleurt_score
Two women are sitting in a cafe.|Two men catching a fish in a swamp.|0.0|-1.2688136100769043
Eight bottles of Harp lager lined up on the floor.|Eight bottles of Harp beer lined up on a wooden floor.|0.8|0.2878907322883606
A small child smiling at the camera.|A cat looking at the camera.|0.2799999999999999|-0.1320750117301941
A woman riding a brown horse.|Person dressed in blue riding brown horse.|0.52|-0.24511295557022095
photo of a television screen showing a movie.|The wall-mounted flat-screen TV is showing a movie.|0.64|-0.5442875027656555
A bird perched on a flowerpot.|Bird perched on a flowerpot beside a stucco wall.|0.8400000000000001|0.07660901546478271
White cat sitting inside of a sink.|Grey and white cat sitting in bathroom sink.|0.6799999999999999|0.05723362788558006
Young woman in riding gear on top of horse.|Young girl in riding gear on a horse.|0.8800000000000001|0.41598138213157654
Two people are sailing a small boat.|Two women in a sailboat.|0.76|-0.1289379596710205
A small bird on a tiny branch.|A small bird perched on an icy branch.|0.6|-0.046088386327028275
Two animals sitting on a rock.|Two eagles sitting on a long branch.|0.32|-0.17593248188495636
Two cats sit on the back of a couch looking out the window.|Two cats are sitting on the back of a couch and looking out the window in a sea photo.|0.8400000000000001|0.08359110355377197
Two young women shear a sheep.|Two women sheering a sheep.|0.8800000000000001|-0.02290310338139534
The young rider takes a ride on the brown horse.|A young female rider on a brown horse.|0.76|-0.3735935091972351
Six people are seated at a restaurant table and looking into the camera.|A group of people sitting at a restaurant table.|0.6|-0.7835720181465149
Little white lamb with nose to wood.|A white lamb with its nose against a wooden box.|0.76|-0.47330209612846375
A young girl riding a white and grey horse.|a little girl is riding a white and grey horse.|0.92|0.26965975761413574
A black dog stands next to materials at a construction site.|A black dog standing in a room being constructed.|0.64|0.03220655396580696
A bird is flapping its wings in the water.|A black swan flapping its wings on the water.|0.72|0.16633158922195435
A black and white cat lying on a blanket.|A black and white cat laying on a cat bed.|0.75|0.36157920956611633
Young woman in riding gear on top of horse.|The woman is riding on the brown horse.|0.76|-0.7171794772148132
A plane being readied for take-off.|A small turboprop plane being loaded on the tarmac.|0.6799999999999999|-0.24904420971870422
A white leather couch with a purse and throw blanket on it.|A television with a show on.|0.0|-1.3460711240768433
A kitchen with wooden cabinets and furniture.|Kitchen with wooden table and cabinets.|0.8400000000000001|0.44928720593452454
The cat is attacking a corn husk broom.|Grey and white cat sitting in bathroom sink.|0.16|-1.5853606462478638
A couple holds a baby.|Couple with newborn baby.|0.8400000000000001|-0.3829621374607086
A small bird eating from the feeder.|Bird eating from a bird feeder.|0.85|0.17766672372817993
Close up of a white sheep with a black head.|A close-up of a sheep with a black head.|0.8|0.31591176986694336
A young boy laying on a sofa with a dog.|A small boy laying on a sofa with a dog.|1.0|0.8025258183479309
A red bird is perched in a tree.|A small red and grey bird perched in a tree.|0.64|0.32832249999046326
Two buses parked on a street.|Yellow scooter parked in an alley way.|0.08|-0.2714342176914215
A black and white dog looking at the camera.|A grey, black, and white cat looking at the camera.|0.2|0.28156283497810364
A train is on the railroad tracks.|A train on the train tracks.|0.96|0.17390400171279907
Large silver locomotive engine in a shed.|A close-up of a silver train engine with a red stripe.|0.6|-0.8891525864601135
A women sitting at a table drinking with a basketball picture in the background.|A woman in a sari drinks something while sitting at a table.|0.52|-0.9050679802894592
A green steam engine traveling on the railroad tracks.|A black steam train traveling on the railroad tracks.|0.6|-0.07401661574840546
A small red car on top of a semi truck.|Red sports car on top of white semi truck.|0.8|0.08721011877059937
The man poses for a photo in front of the train.|A man stands on a platform in front of a silver train.|0.6799999999999999|-0.6569130420684814
A bicyclist in black on a black and red racing bike.|A cyclist in black and white lira speeding past spectators.|0.6799999999999999|-0.24101153016090393
A kitchen sink and countertop with bowls on shelves.|A small kitchen with items stacked on the shelves and on the counter.|0.76|-0.32002177834510803
A television in a messy room with several bookcases.|A room with a television, stereo and bookshelf.|0.64|-0.49037012457847595
A black and white cat sleeping on its side on a purple blanket.|A black and white cat laying on the ground in the sun.|0.5599999999999999|-0.22535979747772217
A woman riding a bicycle on a large concrete area.|A women riding a mountain bike on a large concrete area.|0.76|0.6264647841453552
Two cows standing in a large field.|The cow is grazing in a field.|0.5599999999999999|-0.9119481444358826
A bald man touches the nose of a black horse on the other side of a fence.|A bald man with a beard pets the nose of a black and white horse at the fence.|0.6799999999999999|0.02461579069495201
A man is standing next to a yellow sports car.|A man stands next to a yellow Corvette.|0.8|0.5020039677619934
a black and white photo of cows in their stalls.|A black and white photo of cattle at a trough.|0.64|0.5012356638908386
Double decker bus with the London Eye ferris wheel in background.|a brown double decker tour bus on a street with a ferris wheel behind it.|0.8400000000000001|-0.30668503046035767
A yellow and black bird eats from a bird feeder.|A flock of birds flying over a body of water.|0.12|-1.0488059520721436
A man stands in front of a train.|A man stands on a platform in front of a silver train.|0.76|0.19784517586231232
A small plane parked at an airfield with a cloudy sky overhead.|A small white plane parked in an airport on a cloudy day.|0.92|0.2229662537574768
A boat is on the water near a small plane.|A boat is in the water and a small airplane is on the dock.|0.6799999999999999|0.2442501187324524
A man riding a white horse in an arena.|A domestic animal stands in a pen.|0.12|-1.1813654899597168
A Macintosh computer sitting on the floor.|a computer on the floor.|0.8400000000000001|0.2041417360305786
A black and white cat is sitting on a brown chair looking up.|A dog sitting on a yellow chair next to a green dumpster.|0.08|-0.7454366087913513
sheep standing in afield.|A large dog stands next to a sheep in a field.|0.5599999999999999|-1.3980484008789062
Group of elderly people sitting around a table.|A group of elderly people pose around a dining table.|0.6799999999999999|-0.22445784509181976
Three women with brown hair are smiling.|Three women in Indian dresses in a crowded room smiling.|0.5599999999999999|-0.5741211771965027
A black and white photo of an empty train station.|A black and white photo of a cat sitting on a sofa.|0.32|-0.8570786714553833
Two dogs in a fenced kennel look ahead.|Two girls on a guy posing on the bow a boat.|0.0|-1.5252758264541626
A black and white cow looking through the fence.|A black and white cat laying on the ground in the sun.|0.12|-0.6131955981254578
Several people on motorcycles in a market square.|People ride mopeds in an urban setting.|0.36|-0.5370383858680725
A close-up of a sheep in the grass.|A close-up of a lamb with its ear tagged, standing on grass.|0.36|-0.24474582076072693
Domestic cat laying on back of cat litter.|Tan domestic cat under black tarp.|0.4|-0.7004653811454773
Two green birds fly towards a wooden telephone pole.|Two green birds flying above the telephone wires.|0.64|0.054372239857912064
A person sitting on a motorcycle while a man stands by.|A man stands next to a helmeted man on a motorcycle in an empty parking lot.|0.6|-0.5061066746711731
Three cows grazing in a field.|Two cows graze in a field.|0.52|-0.034852560609579086
A blue bird perched on a gloved hand.|A bird is perched on a person's gloved hand.|0.8800000000000001|-0.4194600582122803
A baby holds a ketchup packet.|A baby in a highchair holds a ketchup packet.|0.8|0.2707875669002533
A close-up view of a horse's head.|A close-up of a brown horse's head.|0.8400000000000001|0.20567940175533295
A train is at a train station.|a train in a station.|1.0|-0.15468694269657135
A dark brown horse standing in a field.|Horse standing in a field.|0.72|-0.08293396234512329
A small cat laying on a wooden beam looking up at the camera.|The small dog is wearing a sweater and looking up at the camera.|0.16|-0.9420393109321594
The black bird is sitting on the ground.|The bird is sitting on the branch.|0.5|-0.19022655487060547
A small brown birds is eating from a bird feeder hanging from a tree.|A small red and grey bird perched in a tree.|0.4|-0.9644666314125061
A pair of dogs playing with a purple ball.|Two dogs play with purple football.|0.8800000000000001|-0.3419407904148102
a bird lands in the water.|a boat floats in the water.|0.12|-0.48583388328552246
Three children stand on or near a fence.|The three children are standing on and by a fence.|0.92|0.5785509943962097
A black dog emerges from the water with a white ball in its mouth.|a black dog walking out of the water with a white ball in his mouth.|0.96|0.5348561406135559
A girl in a purple shirt and pink headband posing|A young girl wearing a hat and blue jeans is on a swing.|0.08|-0.717919647693634
A brown dog digging a hole in front of a plant|A group of people walking on the side of a railroad track.|0.0|-1.1375949382781982
The brown and white dog swims in a swimming pool.|A brown and white dog swims in a backyard swimming pool.|0.92|0.38222643733024597
A boy in a red sled is riding down the hill.|A multicolour dog in a red collar crouching on the grass.|0.0|-0.82425457239151
A black and brown dog runs through the woods.|A dog running through the woods.|0.8|-0.357116162776947
The two dogs are running on the grass.|Two dogs are playing in the grass.|0.8800000000000001|0.09234011173248291
A young girl holds up a peace sign.|A little girl holds onto a pole on a city street.|0.12|-0.5565945506095886
A man is hanging by a line off a cliff above water.|Man sitting by himself on a pier with a bottle of water.|0.12|-0.5261704325675964
A man crouching and holding a camera.|The crouching man is holding a large camera.|0.92|-0.0727928876876831
Man riding a bicycle down a narrow path.|A man riding a unicycle down a paved road|0.52|-0.10132136940956116
A man wearing an orange coat speaks to another as they walk in the snow.|A man and woman dressedin old fashion clothing sit outside at a table.|0.12|-1.05904221534729
A dog is jumping up in the air to catch a toy.|A black dog jumps in the air to catch a toy.|0.8|0.4639744162559509
A brown dog laying on a blue cover.|A person is diving into clear blue water.|0.0|-1.551091194152832
The two boys play in the field.|The two people have their heads covered with scarves.|0.0|-1.3057305812835693
The two dogs are running through the grass.|Three dogs run in the snow.|0.44|-0.17936237156391144
A boy with a broken arm is resting in a bed.|A boy with a broken arm is sleeping.|0.8|0.6806929111480713
boy doing tricks on a skateboard|A boy does a trick on a skateboard.|0.96|0.08279852569103241
Three dogs playing in the snow.|Three dogs are playing in the water.|0.52|-0.7214879393577576
A little girl with a ribbon in her hair is picking her nose.|A little girl in a purple shirt and helmet is riding on a scooter.|0.24|-0.94498610496521
A young girl going down a tube slide.|A young girl swinging off a tire swing|0.36|-0.6101351380348206
Many people are in the bicycle racing, including one man in a three-wheeled bike.|A man riding on a three-wheeled wheelchair.|0.52|-0.7485103011131287
A group of people are wearing bunny ears.|A group of people ride in a race|0.16|-1.1152935028076172
"A dog in a ""superman"" shirt sleeps on a blanket."|A brown dog in a Superman shirt is laying on a blue blanket.|0.8|0.12743692100048065
The white and brown dog runs across the grass.|A brown and white dog runs across the grass.|0.96|0.6024442315101624
A brown dog is resting its paws on a laptop keyboard.|A dog sits with its paws on a laptop computer.|0.76|0.2036421149969101
A young girl with glasses sits and holds two American flags.|A girl in glasses is looking over two American flags near a wooded area.|0.52|0.16516447067260742
A small white and brown dog is jumping over a horizontal pole.|a brown and white dog jumping over a red and yellow pole|0.6|0.1899995505809784
Two dogs are running through a grassy area.|Two dogs running through a grassy field.|0.96|0.37560415267944336
A man is swinging on a rope above the water.|A man in warm clothes swinging on monkey bars at night.|0.32|-0.8570044636726379
Two Asian men and Asian woman sit in black massage chairs.|Two Asian men and a woman are relaxing in massage chairs.|0.92|-0.13132788240909576
A girl playing is a pile of colorful balls.|A little girl plays in a pit of colorful balls.|1.0|-0.4004352390766144
An older man is standing outside in front of a truck.|A woman dressed in green is roller skating outside at an event.|0.0|-1.0715386867523193
Smiling man with reflective classes.|A gentleman smiling and showing his reflective sunglasses.|0.92|-0.6736115217208862
five people standing on a sidewalk|Five people on a sidewalk.|0.96|0.7991529107093811
The white dog runs across the snow.|A white bear walks along snow-covered ground and casts a shadow on the snow.|0.2799999999999999|-0.5299001932144165
A young boy in a brown jacket playing with snow.|Two dogs are playing in the snow.|0.24|-1.1454591751098633
A man picking up a big rock.|A woman picking up a large rock.|0.48|0.11663153767585754
A white and brown dog is running over grass.|A brown and white dog is running across the grass.|0.92|0.7126986384391785
Man is carrying a tool box down the sidewalk.|A woman is riding a blue bicycle in a park.|0.0|-0.9875676035881042
"A man wearing a t-shirt that says ""Gigolo"" stands at the counter talking to someone."|"A man wearing a shirt that says ""Gigolo"" is standing at a front desk area with his back to the camera."|0.6799999999999999|0.15052913129329681
A tent and a campsite in a sunlit forest.|A white dog on a beach is carrying a stick in its mouth.|0.0|-1.5222413539886475
Two large dogs running in some grass.|Two brindle dogs running in the grass.|0.8400000000000001|0.17255353927612305
A dog swimming with a stick in it's mouth.|A dog running with a stick in it's mouth.|0.52|0.4572544991970062
A man playing fetch with two brown dogs.|A woman plays with a brown dog.|0.466|-0.5260772705078125
a dog is running across the sand with a stick in it's mouth.|A dog is running through a creek with a stick in its mouth.|0.72|0.3206874132156372
A man is standing in water near a waterfall.|A man wades in the water and watches a water fall.|0.6799999999999999|0.07308077812194824
A tan dog jumps up to catch a tennis ball.|A red dog jumps an catches a tennis ball in its mouth.|0.6|-0.24928830564022064
The man is jumping into the water.|The man is up in the air.|0.48|-0.19322660565376282
A woman in a black shirt stands in front of bananas at a fruit stand.|a woman wearing black stands in front of a pickup truck.|0.48|-0.7672601938247681
A child is jumping into a swimming pool.|A dog jumping into a swimming pool.|0.24|-0.3350631594657898
A little boy jumping from one chair to another.|A young boy jumping from one chair to another in his house|0.96|0.13445445895195007
A girl swings her long, wet hair in a lake.|A person riding a dirt bike.|0.0|-1.3566287755966187
Two dogs playing by the shore.|Two dogs playing in the snow.|0.5599999999999999|-0.0935283750295639
A little girl walks on a boardwalk with blue domes in the background.|A man going over a jump on his bike with a river in the background|0.0|-0.9212184548377991
Two women sitting on a bench, their faces obscured, with one woman carrying an inflatable tiger and the other woman in a Disney snow white costume.|A girl sits on a bench holding an inflatable tiger next to another girl in a colorful outfit.|0.44|-0.2997521162033081
A guy and two girls are smiling at the camera.|Three dogs, one white and two brown, are running together on a field of grass.|0.0|-1.4905214309692383
A dog swimming with a stick in it's mouth.|Dog swimming in the water with a stick in its mouth.|1.0|0.27717310190200806
A black poodle plays in the snow.|A black poodle frolics in the snow.|1.0|0.11938345432281494
two girls holding up a scary movie flyer|Two girls holding sacks are standing in a field.|0.2799999999999999|-1.2440321445465088
Three boys are running on the beach playing a game.|Two young boys and one young man run on a beach with water behind them.|0.64|-0.5189525485038757
A girl is wearing a purple sash and matching skirt.|A group of girls stands wearing jean skirts and superman shirts.|0.32|-0.36703255772590637
a man wearing a grey jacket standing on the side of a street.|A boy wearing a blue life jacket is holding onto the side of a green boat.|0.12|-0.6622053980827332
A brown and black dog is jumping to catch a red ball.|A brown and black dog jumps for a red ball.|1.0|0.471647173166275
The tan dog runs through the leaves.|The white dog runs through the ocean.|0.36|-1.1625354290008545
A white and black dog is jumping into a pool.|A woman in a black apron is standing in front of a mirror.|0.0|-1.4051158428192139
A black and white dog is carrying a stick in its mouth.|The black and white dog has a stick in his paws.|0.6|0.2613242566585541
A deer jumps a fence.|A deer jumping over a fence.|1.0|0.49876707792282104
A little girl holds a wooden stick.|A little girl swimming in a pool.|0.44|-1.2212803363800049
A black dog jumps through the water.|A dog walks through the snow.|0.48|-0.5908942818641663
A group of people in front of a red fire truck.|A group of people are standing around a red fire truck.|0.8400000000000001|0.0903840959072113
a boy jumps into the blue pool water.|The young boy is jumping into the pool on his belly.|0.6799999999999999|-0.3889409601688385
A blonde dog is catching a ball in its mouth in the snow.|A little blonde girl is sitting on a green chair.|0.0|-1.5478999614715576
Three children and playing and laughing on the floor.|Three children playing on the floor.|0.76|0.16556528210639954
A man sits with fishing poles near a body of water.|A man sits on a rock next to a folding deck chair and a fishing pole.|0.6799999999999999|-0.24790969491004944
A woman and a dog standing in the grass.|A man carries a sign while standing in the rain.|0.0|-1.282630205154419
A man in a blue shirt is running in a stadium field.|A man wearing a blue hat and shirt is riding a white horse.|0.2|-0.49380484223365784
A black dog running through water.|A black dog is running through some water.|0.96|0.23220598697662354
Children jumping on a trampoline.|A man is sledding on an orange slide.|0.0|-0.9365922212600708
A large brown dog is crouching in a grassy field.|A brown dog is running in a field.|0.6|0.3403008282184601
A dog runs through the grass.|A dog runs through the snow.|0.44|0.14731208980083466
A skier speeds through the snow.|A brown dog carrying a Frisbee runs through the snow.|0.04|-0.7702613472938538
Two people are playing golf on a golf course.|Two people are on a golf course playing golf.|1.0|0.6718782186508179
A boy and a girl playing on the beach.|A dog playing in the waves with a ball.|0.16|-0.596897304058075
The child in the red coat laid in the red mat.|The toddler is ready to climb the red piece of equipment.|0.16|-1.2212855815887451
Two dogs play in the grass.|Two dogs are playing in the grass.|1.0|0.6409518122673035
A child in a blue and white team uniform chasing a soccer ball.|A young boy in a blue soccer uniform chasing a ball.|0.8|0.2915215790271759
A softball player swinging at a pitch.|A baseball player hitting the ball|0.5599999999999999|-0.6238458156585693
A man is kite surfing away from the camera.|A man is sky surfing on the water.|0.5599999999999999|-0.36585676670074463
A black dog is running in the grass.|A boy running through green grass.|0.2|-0.6071886420249939
A little boy and a little girl playing together outside.|A young boy and a young girl walking towards each other|0.4|-0.2830817699432373
Two people sit on the end of a dock.|Two people sitting on a dock.|0.8400000000000001|0.4585191607475281
Two dogs in a yard.|Two dogs in a stream.|0.4|0.14376932382583618
A man chases a dog trying to pass the barrier to enter a play area.|A man follows his black and white dog as it takes on an obstacle course.|0.44|-0.3261055052280426
The large brown and white dog is running through the snow.|St. Bernard dog running in the snowy field.|0.8|-0.6459910273551941
A bloody man and woman pose for a picture.|A man in woman dressed warmly pose for a picture.|0.4|-0.650557816028595
A yellow dog is playing in a grassy area near flowers.|A girl is playing on a swing.|0.08|-0.9393278360366821
a boy plays with a noodle by the pool.|A boy plays with a foam noodle toy by a pool.|0.92|0.15305213630199432
two big brown dogs running through the snow.|A brown dog running through the grass.|0.4|-0.1021789014339447
A young boy jumps into a pool with outstretched arms.|A dog jumps into a backyard pool.|0.24|-0.601362407207489
A girl holds up a yellow balloon animal.|A child holds a yellow balloon.|0.8|0.09106366336345673
Two dogs share a toy in a field of vegetation.|Two snowboarders are in the air over the snow.|0.034|-1.1873964071273804
A blond haired lady in white poses for the camera.|A black and white dog runs with its mouth open.|0.0|-1.3241479396820068
A dog runs through a field chasing a ball.|A child runs through the grass.|0.04|-0.5695603489875793
Two girls are sitting in front of a statue.|Two blonde girls are sitting next to a statue|0.76|0.5473092198371887
A girl in orange lights a candle.|A girl in an orange shirt lights candles.|0.8|0.1618638038635254
A white dog runs through a field of yellow flowers.|A dog with a red collar runs in a forest in the middle of winter.|0.32|-1.0571010112762451
An infant sitting on a cot reaching over to touch the face of an older boy.|A boy who seems ill is being touched in the face by a toddler.|0.44|-0.4853382408618927
A dog shaking off water.|A dog shaking water off.|1.0|0.7280441522598267
Young boys running along the pavement.|A black dog running along the edge of the ocean.|0.1|-1.0615167617797852
A young child slides down an orange slide.|A little boy in denim overalls slides down an orange slide.|0.734|0.2952134609222412
a black and white dog running through some red and white poles|Black and white dog in living room standing on hind legs.|0.32|-0.8788549900054932
"Three individuals are posing on skis behind a ""no skiing"" sign."|Three people on skis are standing behind a no skiing sign.|0.8800000000000001|0.4273229241371155
A man in a white suit walks down the street holding a newspaper.|A man in a white suit walks outside carrying a newspaper.|0.92|0.6714643239974976
A black dog with a blue collar is running in the snow.|A black dog wearing a blue collar is running through the snow.|1.0|0.7479642033576965
A dog is running toward the camera.|A brown and white dog running on grass.|0.16|-1.034031629562378
a boy swinging on a swing.|The girl is on a swing.|0.48|-1.0845208168029785
A group of youngsters swim in lake water|Many children are playing and swimming in the water.|0.8800000000000001|0.08670857548713684
A blue and white soccer team playing against each other.|A topless woman with her face painted is covered in mud.|0.0|-1.555565595626831
A brown dog about to catch a green Frisbee.|A brown dog waits for the Frisbee to come down before catching it.|0.76|-0.8545200228691101
A black and white dog is swimming in a large green lake.|A black dog runs fast into shallow water.|0.44|-0.6163449883460999
Two large black dogs are playing in a grassy field.|Two white dogs are running together.|0.44|-0.7044263482093811
The brown and black dog sprints across the snow.|A black dog is running quickly along the ground.|0.5599999999999999|-0.2695917785167694
The man in the backpack looks to his left.|An adult male wearing a backpack walks and looks to the left.|0.76|0.11501327157020569
An elderly man in a blue shirt is holding up a piece of canvas art.|A black man is walking next to a building in a big city.|0.0|-1.158586859703064
Two skinny young boys playing with sand in the water.|Two dogs are shaking water off.|0.08|-1.0914257764816284
A small dog runs through an obstacle course.|A small dog jumping over an obstacle.|0.76|0.014871474355459213
A brown dog running through the woods.|A brown dog runs through the grass.|0.64|-0.03979602828621864
A group of people are standing by a window watching something.|A group of people stand and wait to see something.|0.6799999999999999|-0.07324633002281189
A dog is jumping over a barrier at a agility competition.|A dog jumping over an obstacle course fence.|0.8800000000000001|-0.3095439076423645
Three people racing on ice skates.|Three ice skaters round a corner.|0.64|-0.3599626123905182
Two women contestants are walking their dogs in a dog show.|Two women walk there dogs at a dog show.|0.96|0.15249422192573547
Two men on the side of a barge|A man is lying the grass with long hair and beard.|0.0|-1.4088149070739746
A brown dog in running on grass.|A brown dog runs through the grass.|0.96|-0.36037972569465637
A person is riding their bike on a trail next to the woods.|A small child in a yellow shirt is holding their arms out to the sides.|0.08|-1.2399325370788574
A woman in a black dress smiles in front of a silver truck.|A girl wearing a black top is smiling with a silver truck in the background.|0.72|0.1863621473312378
A dog is on the beach near a ball.|A guy is going up for a lay-up on a basketball court.|0.12|-1.1300384998321533
A dog bounds across the brown grass.|Two dogs bound across the grass.|0.52|-0.03715253248810768
a woman playing with two young boys at a park|A woman and three kids play at a park.|0.64|0.008922513574361801
A dog emerges form the water with a stick in its mouth.|A dog runs toward the camera with a stick in its mouth.|0.48|-0.181611567735672
Three dogs playing in the snow.|The boy is playing in the sand.|0.16|-1.2547963857650757
A dog carries a leash in its mouth.|A fluffy dog carries a black leash in its mouth.|0.8400000000000001|0.25945156812667847
A man in jeans is playing with a ball while a woman in jeans stands nearby looking away.|A man is tying a red arm band around another mans arm in the street.|0.0|-0.8532527089118958
A skier is falling into the snow.|A skier is falling face first into the snow.|0.8|0.5324062705039978
A dog with a red toy in it's mouth.|A brown dog is carrying a stick in its mouth.|0.44|-0.6987485885620117
Two hockey players fighting on the ice.|Two hockey players in a struggle on the ice.|0.96|0.593907356262207
Two terriers play on the wood floor of their home.|Two puppies play with a red chew toy in a field.|0.32|-0.9578632116317749
Two dogs running through a field.|Two dogs play in a field.|0.8400000000000001|-0.730759859085083
A man in a gray suit locking up a bicycle|A man and a woman standing on a city street.|0.08|-1.0913984775543213
A man in a black leather jacket is sleeping in a subway car.|A man in a black leather jacket falls asleep on public transportation.|0.92|0.4036298394203186
A dog leaping over a hurdle.|A dog leaps over the hurdle.|0.96|0.3721858859062195
Two men are setting up some electronic equpitment|Two dogs are wrestling on the ground in the snow.|0.0|-1.5385644435882568
A black dog is walking on the grass with a stick in it's mouth.|A boy holds a net with a snake in it close to the ground.|0.0|-1.0517483949661255
A girl runs with dogs in a dry field.|A grey dog and a tan dog playing on a grassy field.|0.44|-1.0951783657073975
Two dogs playing in the snow.|Two black dogs in the snow.|0.8|-0.05834083631634712
A dog leaps off a dock and into the water.|The black dog leaps off the dock and into the water.|0.8|0.4013780355453491
a group of old men walking down the street|A couple walking down the street.|0.4|0.16295093297958374
Three dogs standing in snow next to a blue fence.|Three dogs play in the shallows next to a rocky shore.|0.44|-1.0673805475234985
A black and white dog is running through the field.|A black and white dog is running in the grass.|0.96|0.5545539855957031
A boy in black waves his arms while other people are behind him on a field.|a man in a black shirt is roller blading past a bench in the city.|0.08|-0.7201630473136902
An elderly woman rides a bicycle along a city street.|An elderly woman walking uphill crossing the street.|0.4|-0.045172061771154404
A young boy is punching a yellow ball.|A small dog jumps over a yellow beam.|0.08|-0.7958540320396423
A group of young ballerinas are in a dance studio.|A group of young ladies in bikinis.|0.2799999999999999|-0.7396382689476013
A young boy in a white dress shirt is playing on a grassy plain.|A woman is getting her hair done at a salon.|0.0|-1.6172810792922974
A man and a dog are playing tug of war.|A man dances on a colorful wall.|0.08|-1.3788793087005615
A wet child shivers under a towel at a pool.|A wet child is shivering in a towel in front of a pool.|0.92|0.0012589655816555023
A white dog runs on a beach.|The white dog is running along the beach.|1.0|0.4583529233932495
Six dogs running on the sandy beach.|Six dogs walking beside the beach.|0.6799999999999999|0.2804504632949829
A man holds on to a handle in the water.|A man is holding onto handles in the air.|0.64|-0.19814106822013855
A white dog walking in the snow.|A black and tan dog walking through the snow.|0.6|0.2504861056804657
The white and brown dog runs across the grass.|Three dogs are running on the grass.|0.64|-0.32290446758270264
A boy goes down an inflatable slide.|A boy in red slides down an inflatable ride.|0.76|0.2624182403087616
Two dogs playing with a ball in a puddle.|Two dogs stand in a puddle, and one has a yellow tennis ball.|0.76|-0.7211077213287354
Three dogs are playing in the water.|Three dogs run in the snow.|0.2799999999999999|-0.6316090822219849
Two dogs playing in the snow.|Two kids playing with a dog.|0.24|-0.6172776818275452
A girl does a back bend on the beach.|A girl doing a back bend at the beach.|0.96|0.5249423384666443
The two dogs are playing fetch in the snow.|Two dogs are playing together in the grass.|0.44|-0.796603798866272
Two surfers on riding a small wave.|Two surfers perform tricks in the waves.|0.72|-0.762223482131958
Two people walking on the beach at sunset.|Two people walking along the shore at sunset.|1.0|0.799055278301239
two puppies playing around in the grass|Two dogs are wrestling in the grass.|0.8|-0.8342296481132507
A young girl is sitting on Santa's lap.|A little girl is sitting on Santa's lap|0.96|0.7994294762611389
A black and white dog runs with its mouth open.|A black and white dog swims in blue water.|0.44|-0.6409732103347778
A young boy jumping in the air at the beach.|A boy jumping in the air on the beach.|0.96|0.789301335811615
Five men in tuxedos are walking down steps.|Five men in tuxedos walk down a set of steps|1.0|0.605742871761322
Man in red shorts and white shirt kicking a soccer ball.|A black dog stands in the surf holding a red rubber ball.|0.0|-1.2631665468215942
A man and dog on a rocky seashore.|Man and dog standing on rocks next to water|0.96|-0.3193973898887634
Brown dog splashing into the water.|Four dogs splashing in the water|0.48|-0.6366317868232727
The smiling woman at the beach is buried in seaweed.|A girl in a cowboy hat with a sheep on a leash.|0.2|-1.4968035221099854
A dog with big ears is holding a small stick in it's mouth.|A puppy with big ears chewing on a stick.|0.76|-0.40924006700515747
The large brown dog is jumping through the tall grass.|The girl wearing a blue shirt is running through a science center.|0.0|-1.2061203718185425
Two dogs fighting in the snow.|Two dogs playing in the snow.|0.52|0.39343827962875366
A brown dog is in the middle of a line of dogs chasing a dirty tennis ball over dirt.|There are two white dogs and one brown dog chasing a ball.|0.5599999999999999|-0.5139795541763306
A grey hound is active in a grassy field.|A bunch of bikes racing on a track.|0.0|-1.5272971391677856
Two people are racing a sidecar motorcycle in the mud.|The dog carrying a long stick in its mouth.|0.0|-1.4473754167556763
The man is sitting at the top of a rocky mountain.|A person sticks their head out of a tent at the top of a mountain.|0.48|-0.5766045451164246
A man standing on a boat is pulling another boat close by with a bamboo stick.|a man in a black hat standing in front of a brick wall and a sign|0.0|-1.132393717765808
a man plays his white guitar.|a man playing a white guitar and singing as well|0.64|-0.01874975487589836
A person is skijoring with a dog in the mountains.|A brown dog is playing with a ball in the water.|0.0|-1.3883521556854248
Two shirtless young people playing in the water.|Lots of people play in the water at the beach.|0.48|-1.1414473056793213
Close-up of a hummingbird.|A closeup of a hummingbird flying.|0.72|0.2142225056886673
Woman in a black dress walking on the street.|A woman watches a dog jump down the stairs.|0.16|-1.4721554517745972
A man and a woman looking at the camera.|A man and a woman laughing.|0.466|-0.3722074329853058
a brown dog running through the dirty muddy grass|The large brown dog is running outside in the dirt.|0.72|-0.03820253536105156
Three dogs pulling a man on a bicycle through the snow.|The dogs are pulling a man on a type of bike, through the snow.|1.0|-0.43290451169013977
A baby in a red hat sitting in a stroller is holding a doll.|A man in a gray shirt sitting in a field of flowers.|0.0|-1.2185230255126953
Three children playing with hay outdoors, throwing some at camera lens.|Three young children play in the hay, throwing some at the camera.|0.96|-0.011480946093797684
A climber is standing on the rock face next to the pink rope.|The children are running in the snow with fences in the background.|0.0|-1.1167970895767212
A black dog wearing an orange collar is entangled with fishing wire.|The black dog wearing a red collar shakes water off.|0.36|-0.6228320002555847
Two dogs are playing around in the dirt.|A dancer posing for the camera in a red and white dress.|0.0|-1.8548823595046997
A golden dog is running on the grass.|The large beige dog is running through the grass.|0.6799999999999999|-0.07438735663890839
A dog runs through the grass.|a dog runs across the grass.|0.96|0.8214337229728699
a man in red shorts is walking along rocks by a river carrying a stick.|A man is walking on rocks with water flowing around them.|0.6799999999999999|-0.8015063405036926
Man rowing a boat.|a man doing a trick on skateboard|0.0|-1.3003084659576416
