s1|s2|sts_score|bleurt_score
Activists say they fear the gathering is an attempt by corporate farming to push bio-engineered crops on starving countries.|Instead, they fear the conference is an attempt by corporate farming and biotech interests to push into new markets.|0.6|-0.2814849019050598
Their contract will expire at 12:01 a.m. Wednesday instead of 12:01 a.m. Sunday, said Rian Wathen, organizing director for United Food and Commercial Workers Local 700.|"""It has outraged the membership,"" said Rian Wathen, organizing director of United Food and Commercial Workers Local 700."|0.5|-0.8266239762306213
The technology-laced Nasdaq Composite Index .IXIC rose 39.39 points, or 2.2 percent, to 1,826.33, after losing more than 2 percent on Tuesday.|The blue-chip Dow Jones industrial average .DJI jumped 194.14 points, or 2.09 percent, to 9,469.20 after sinking more than 1 percent a day earlier.|0.35|-0.3379935026168823
Some 14,000 customers were without power in the area, Oklahoma Gas and Electric said.|About 38,000 OGE Energy Corp. customers are without power, the company said on its Web site.|0.55|-0.1098235547542572
Now, Blanca's American husband, 63-year-old Roger Lawrence Strunk, faces a murder indictment issued in February by the Philippine government, which says he's the leading suspect.|Now, Blanca's husband, 63-year-old Roger Lawrence Strunk of Tracy, faces a murder indictment issued by the Philippine government in February.|0.85|0.19406776130199432
"Prince is replacing Sanford ""Sandy"" Weill, who will remain Citigroup's chairman."|Prince, who heads Citigroup's global corporate and investment bank, is replacing Sanford Weill as CEO.|0.6|-0.166656494140625
The operating revenues were $1.45 billion, an increase over last year's result of $1.38 billion.|Operating revenues rose to $1.45 billion from $1.38 billion last year.|1.0|0.5620575547218323
Spot gold was quoted at $367.90/368.60 an ounce at 1000 GMT, having marched up to $369.50 -- a level not seen since February 10.|Spot gold was quoted at $358.65/359.15 an ounce at 0500 GMT, having darted as high as $359.25 -- a level not seen since February 25.|0.65|0.5024464726448059
In Canada, the booming dollar will be in focus again as it tries to stay above the 75 cent (U.S.) mark.|In Canada, the surging dollar was in focus again as it struggled and just failed to stay above the 75 cent (U.S.) mark.|0.8|-0.012325037270784378
But the justices ruled that the police supervisor who repeatedly questioned Martinez did not violate his Fifth Amendment rights in doing so.|But the justices ruled that the police supervisor who repeatedly questioned Mr Martinez as he screamed in pain did not violate his Fifth Amendment rights.|0.75|0.1364511251449585
The blue-chip Dow Jones industrial average eased 44 points, or 0.47 percent, to 9,543, after scoring five consecutive up sessions.|The Dow Jones industrial average .DJI rose 18.25 points, or 0.19 percent, to 9,586.71.|0.4|-0.5353270173072815
The center's president, Joseph Torsella, was struck on the head but was able to walk to an ambulance.|National Constitution Center President Joseph Torsella was hit in the head and knocked to his knees.|0.6666000000000001|-0.3241317868232727
The report ranked 45 large companies based on employment, marketing, procurement, community reinvestment and charitable donations.|Of those three, only Dillard's responded to the survey that ranked 45 large companies on employment, marketing, procurement, community reinvestment and charitable donations.|0.6|0.040495146065950394
"""I don't know if the person I'm talking to now may end up being someone else at another time that may not follow the rules,"" Parrish said."|"""I don't know whether the person I'm talking to now may end up being someone else,"" Parrish said."|0.6799999999999999|0.283294141292572
Ruffner, 45, doesn't yet have an attorney in the murder charge, authorities said.|Ruffner, 45, does not have a lawyer on the murder charge, authorities said.|1.0|0.701095700263977
Passed in 1999 but never put into effect, the law would have made it illegal for bar and restaurant patrons to light up.|Passed in 1999 but never put into effect, the smoking law would have prevented bar and restaurant patrons from lighting up, but exempted private clubs from the regulation.|0.6799999999999999|0.1576482206583023
The first trial of a suspect in last year's Bali nightclub bombings that killed more than 200 people opened in Indonesia today, Sky News reported.|One of the key suspects in the October nightclub bombings that killed more than 200 people in Bali went on trial Monday amid tight security.|0.75|-0.4905969798564911
French retirees will increase from one fifth to a third of the population by 2040.|By 2040, retirees will account for a third of the population, up from a fifth today.|0.8|0.10712718963623047
Iraqi police opened fire in downtown Baghdad today after demonstrators stormed a police station demanding they be given jobs they claimed to have paid bribes for.|Iraqi police opened fire in downtown Baghdad Wednesday after demonstrators demanding jobs stormed a police station and threw stones at officers, police said.|0.65|-0.007027018815279007
The Dow Jones industrial average <.DJI> added 28 points, or 0.27 percent, at 10,557, hitting its highest level in 21 months.|The Dow Jones industrial average <.DJI> rose 49 points, or 0.47 percent, to 10,578.|0.45|0.2843233346939087
During the same quarter last year, EDS declared a profit of $354 million, or 72 cents per share.|EDS reported a first-quarter loss of $126 million, or 26 cents per share.|0.3|0.22995418310165405
Microsoft fell 5 percent before the open to $27.45 from Thursday's close of $28.91.|Shares in Microsoft slipped 4.7 percent in after-hours trade to $27.54 from a Nasdaq close of $28.91.|0.6|0.009158220142126083
"""This is extraordinarily fast,"" said Matt Geller, an analyst at CIBC World Markets."|"They are actually going to record sales for Velcade this year,"" said Matt Geller, an analyst at CIBC World Markets."|0.45|-0.4553712010383606
Both rebels and government forces have been accused of pillaging villages in Liberia's countryside despite the peace agreement.|Both rebels and government forces, including those loyald to Taylor, have been accused of pillaging villages in Liberia's countryside despite a peace deal.|0.8|0.4191766381263733
Microsoft has been awarded a patent for a feature in instant messaging that alerts a user when the person they are communicating with is inputting a message.|Microsoft has been awarded a patent on a popular instant-messaging feature that shows users when the person on the other end of the conversation is typing a message.|0.95|0.4700411260128021
The arrests revealed new details about the four-month investigation at Selenski's Mount Olivet Road home.|Kerkowski and Fassett's bodies were unearthed at Selenski's Mount Olivet Road home on June 5.|0.3|-0.5240433812141418
We intend to appeal vigorously and still expect to be vindicated ultimately.|We think this was bad law, and we still expect to be vindicated ultimately.|0.6134000000000001|-0.2100597321987152
Under Kansas law, it is illegal for children under the age of 16 to have sexual relations.|In the opinion, Kline noted that it is illegal for children that young to have sexual relations.|0.55|-0.1821330189704895
The transaction will expand Callebaut's sales revenues from its consumer products business to 45 percent from 23 percent.|The transaction will expand Callebaut's sales revenues from its consumer products business by around 45 percent to some one-third of total sales.|0.7|0.38141095638275146
Indonesia's army has often been accused of human rights abuses during GAM's battle for independence, charges it has generally denied while accusing the separatists of committing rights violations.|Indonesia's army has been accused of human rights abuses during its earlier battles with GAM, charges it has generally denied.|0.65|0.28185054659843445
Iraq's economy was ravaged during years of U.N. sanctions over ex-president Saddam Hussein's 1990 occupation of Kuwait and by the U.S.-led war to oust him which ended in April.|Iraq's economy was shattered under former president Saddam Hussein and by the U.S.-led war to oust him which ended in April.|0.75|0.3842388391494751
One had also pointed to the word refugee in an English/Turkish dictionary.|"One man had brandished an English-Turkish dictionary and pointed to the word ""refugee""."|0.76|0.20010456442832947
The bulk of the funds, some $65 billion, will go for military operations in Iraq and Afghanistan.|The bulk of the bill - $64.7 billion - goes for military operations primarily in Iraq and Afghanistan.|0.8|0.5272403359413147
Dolores Mahoy, 68, of Colorado Springs, Colo., is someone who might be helped by the legislation pending in Congress.|Dolores E. Mahoy, 68, of Colorado Springs is just the type of person who might be helped by the legislation pending in Congress.|0.96|0.2789834439754486
Advancing issues outnumbered decliners about 8 to 5 on the New York Stock Exchange.|Declining issues outnumbered advancers slightly more than 3 to 1 on the New York Stock Exchange.|0.44|0.43738996982574463
A beauty contest to be held in Italy next week may be the first for pixel-perfect pin-ups.|A new beauty contest kicking off in Italy next week will give pixel-perfect pin-ups the chance to steal sultry Sophia's sex-symbol status.|0.65|-0.2576645612716675
Analysts' consensus estimate from Thomson First Call was for a loss of $2.08 a share, excluding one-time items.|The estimate of analysts surveyed by Thomson First Call was for a loss of $2.75 a share.|0.5|0.18981562554836273
Boeing's board is also expected to decide at its December meeting whether to offer the airplane for sale to airlines.|It is widely expected to give Bair formal approval to offer the plane for sale to airlines.|0.45|-0.336961567401886
"Bush said resistance forces hostile to the U.S. presence ""feel like ... the conditions are such that they can attack us there."|There are some who feel like the conditions are such that they can attack us there.|0.55|-0.7514937520027161
Defense lawyers had said a change of venue was needed because massive pretrial publicity had tainted the jury pool against their client.|Defense lawyers had requested a change of venue for two reasons: They argued that massive pretrial publicity had tainted the jury pool against their client.|0.95|0.5769718289375305
Founded in 1996, the LendingTree exchange consists of more than 200 banks, lenders, and brokers.|LendingTree matches borrowers via the Internet with more than 200 mortgage brokers, banks and other lenders.|0.7|-0.31058424711227417
Most taxpayers will get surprise tax cuts of between $4 and $11 a week from July 1.|Australia's 9 million income taxpayers received surprise tax cuts of between $3 and $11 a week from Treasurer Peter Costello last night.|0.65|-0.37110811471939087
Gyorgy Heizler, head of the local disaster unit, said the coach was carrying 38 passengers.|The head of the local disaster unit, Gyorgy Heizler, said the coach driver had failed to heed red stop lights.|0.6|-0.32781869173049927
Tuition at four-year private colleges averaged $19,710 this year, up 6 percent from 2002.|For the current academic year, tuition at public colleges averaged $4,694, up almost $600 from the year before.|0.3|-0.0008102916181087494
The statewide unemployment rate fell to 6.4 percent, down from a revised 6.7 percent in August.|The unemployment rate in San Joaquin County dipped last month to 8.5 percent, down nearly a full percentage point from August.|0.4|0.2096581906080246
Security lights have also been installed and police have swept the grounds for booby traps.|Security lights have also been installed on a barn near the front gate.|0.6|-0.31247571110725403
But U.S. troops will not shrink from mounting raids and attacking their foes when their locations can be pinpointed.|But American troops will not shrink from mounting raids in the locations of their foes that can be pinpointed.|0.95|0.44320520758628845
Moore had no immediate comment Tuesday.|Moore did not have an immediate response Tuesday.|0.9556|0.7108069658279419
A judge ordered the child placed in state custody Aug. 8.|On Aug. 8, Juvenile Court Judge Robert Yeates ordered that Parker be placed in protective custody.|0.64|-0.3410927355289459
"But White House spokesman Ari Fleischer said yesterday: ""The steps the Iranians claim to have taken in terms of capturing al-Qa'ida are insufficient."""|"""The steps that the Iranians claim to have taken in terms of capturing al-Qaida are insufficient."|0.64|-0.35216835141181946
The results were released at Tuesday's meeting in Seattle of the American Thoracic Society and will be published in Thursday's New England Journal of Medicine.|The study results were released at a meeting in Seattle of the American Thoracic Society and also will be published in tomorrow's issue of The New England Journal of Medicine.|0.8728|0.023950573056936264
His dissent was joined by Chief Justice William H. Rehnquist and Justice Clarence Thomas.|Chief Justice William H. Rehnquist and Justices Antonin Scalia and Clarence Thomas dissented.|0.76|0.10609501600265503
United already has paid the city $34 million in penalties for not meeting the first round of employment targets.|United has paid $34 million in penalties for failing to meet employment targets.|0.8800000000000001|0.4137312173843384
Shelley's office reported Friday that 575,926 signatures have been reported to him.|Shelley's office released signature counts late Friday and said counties had reported counting 575,926 signatures so far.|0.9|-0.018832307308912277
"Bush wanted ""to see an aircraft landing the same way that the pilots saw an aircraft landing,"" White House press secretary Ari Fleischer said yesterday."|On Tuesday, before Byrd's speech, Fleischer said Bush wanted ''to see an aircraft landing the same way that the pilots saw an aircraft landing.|0.8|-0.05295335128903389
Standing with reporters and photographers about 150 yards from the prison gates was Brent Newbury, president of the Rockland County Patrolmen's Benevolent Association.|"""The whole thing is a travesty,"" fumed Brent Newbury, president of the Rockland County Patrolmen's Benevolent Association."|0.3|-0.7014477849006653
"""They were brutally beaten, and it's really a wonder that Porchia is the only deceased in this case."""|"""It's a wonder that Porchia was the only deceased in this case,"" Sax added."|0.6|-0.49900388717651367
"""The gloves are off,"" said UNIFI official Rob O'Neill."|"Unifi official Rob O'Neill said: ""The gloves are off."|1.0|0.649429976940155
Pratt &Whitney had said that 75 per cent of the engine equipment would be outsourced to Europe, with final assembly in Germany.|Pratt & Whitney had said that if it won the contract 75 per cent of the engine equipment would be outsourced to European suppliers, with final assembly in Germany.|0.72|0.344262957572937
Staff writers Selwyn Crawford and Colleen McCain Nelson and Brian Anderson of DallasNews.com contributed to this report.|Staff writers Brandon Formby and Colleen McCain Nelson contributed to this report.|0.5599999999999999|-0.0649360865354538
The Commerce Commission would have been a significant hurdle for such a deal.|The New Zealand Commerce Commission had given Westpac no indication whether it would have approved its deal.|0.36|-0.944671094417572
Prosecutors filed a motion informing Lee they intend to seek the death penalty.|He added that prosecutors will seek the death penalty.|0.6799999999999999|0.05089380964636803
American Masters: Arthur Miller, Elia Kazan and the Blacklist: None Without Sin (Wed.|"Note the subheading of this terrible parable in the ""American Masters"" series, ""Arthur Miller, Elia Kazan and the Blacklist: None Without Sin."""|0.6|-0.797766387462616
That package included increases to both the city's sales and income taxes.|He also objects to the sales and personal income tax increases in the package.|0.4|-0.3766283690929413
The songs are on offer for 99 cents each, or $9.99 for an album.|The company will offer songs for 99 cents and albums for $9.95.|0.6666000000000001|0.41227835416793823
"""Certainly what we know suggests that we should take what they're saying very seriously,"" he added."|"""We don't know everything [but] what we know suggests that we should take what they're saying seriously,"" he said."|0.85|0.2809218764305115
Gillette shares rose $1.45, or 4.5 percent, to $33.95 in afternoon New York Stock Exchange trading.|Shares of Gillette closed down 45 cents at $33.70 in trading Wednesday on the New York Stock Exchange.|0.4|-0.11883160471916199
Shares of San Diego-based Jack In The Box closed at $21.49, up 78 cents, or 3.8 percent, on the New York Stock Exchange.|Shares of Tampa-based Outback Steakhouse Inc. closed at $44.50, up $1.78, or 4.2 percent, on the New York Stock Exchange.|0.32|-0.0414375402033329
The Dow Jones industrials climbed more than 140 points to above the 9,000 mark, the first time since December.|"The Dow Jones industrials briefly surpassed the 9,000 mark for the first time since December."""|0.72|0.3799426257610321
The government has chosen three companies to develop plans to protect commercial aircraft from shoulder-fired missile attacks, homeland security officials announced Tuesday.|The Department of Homeland Security announced Tuesday that it has selected three companies to continue research into ways to thwart shoulder-fired missile attacks on U.S. commercial aircraft.|0.95|0.3005130887031555
Tamil parties blame the Liberation Tigers of Tamil Eelam (LTTE) for these killings.|The government wanted to revive talks with the Liberation Tigers of Tamil Eelam (LTTE) to discuss the interim structure.|0.35|-0.8178430795669556
Two of the Britons, Sandy Mitchell from Glasgow and Glasgow-born William Sampson, face the death penalty.|Sandy Mitchell, 44, from Kirkintilloch, Glasgow, and William Sampson, a British citizen born in Glasgow, face beheading in public.|0.65|-0.2391051948070526
He urged patience from Americans eager for the service, which is intended to block about 80 percent of telemarketing calls.|The free service was originally intended to block about 80 percent of telemarketer calls.|0.6|-0.5602138638496399
Jordan Green, the prelate's private lawyer, said he had no comment.|O'Brien's attorney, Jordan Green, declined to comment.|0.72|-0.06077482923865318
"Mr Hadley, who has a new partner and child, said: ""I am absolutely delighted."|"In a statement issued by his solicitors, Mr Hadley said: ""I am absolutely delighted with the outcome of proceedings."|0.6799999999999999|-0.6517496705055237
The losses occurred overnight in Willow Canyon, one of three areas in the Santa Catalina Mountains threatened by the 2-week-old fire that already had blackened 70,000 acres.|The losses occurred overnight in Willow Canyon, one of three areas in the Santa Catalina Mountains threatened by the resurgent Aspen fire.|0.65|-0.09289547801017761
"""We do not want to stand by and let a credit card lynching take place,"" declared Rep. Major Owens (D-Brooklyn)."|"""We don't want to stand by and see a credit card lynching take place,"" he said."|0.7|-0.14314143359661102
However, commercial use of the 2.6.0 kernel is still months off for most customers.|Commercial releases of the 2.6 kernel by major Linux distributors still remain months away.|0.7572|0.3998483419418335
The broader Standard & Poor's 500 Index .SPX advanced 2 points, or 0.24 percent, to 977.|The Nasdaq Composite Index .IXIC was off 6.52 points, or 0.39 percent, at 1,645.66.|0.16|-0.5400831699371338
Two officials initially said about 300 workers had been arrested at 61 stores in 21 states.|But the officials later revised the numbers and said about 250 had been arrested at some 60 stores.|0.48|0.05625079199671745
"""This deal makes sense for both companies,"" Halla said in a prepared statement."|Brian Halla, CEO of NatSemi, claimed the deal made sense for both companies.|0.64|0.05009807273745537
Fifty-seven senators, including 24 Republicans, have signed the letter.|Of those who signed the letter, 57 are senators, including 24 Republicans.|0.9846|0.3643312454223633
Five more human cases of West Nile virus, were reported by the Mesa County Health Department on Wednesday.|As of this week, 103 human West Nile cases in 45 counties had been reported to the health department.|0.52|-0.4620091915130615
Mr. Manuel and his group entered the United States by walking across the bridge linking Matamoros and Brownsville.|Manuel and his group entered the US the same way thousands of people do every day, by walking across the bridge between Matamoros and Brownsville.|0.8|0.258303701877594
Under NASD regulations, Mr. Young can file a response and request a hearing before an NASD panel.|The analyst, already let go by Merrill, can request a hearing before a NASD panel.|0.6|-0.33388689160346985
The president began his speech by acknowledging the terrorist attacks in Saudi Arabia that killed at least 29 people, including seven Americans.|Bush, however, also lashed out at the terrorist bombings in Saudi Arabia that killed at least 29 people -- including a number of Americans.|0.64|0.06385882198810577
"""I´m very proud of the citizens of this state,"" Gov. John Baldacci said after votes from Tuesday´s referendum were counted."|"""I'm very proud of the citizens of this state,"" said Gov. John Baldacci, a casino foe."|0.64|-0.6432251930236816
Among three major candidates, Schwarzenegger is wining the battle for independents and crossover voters.|Schwarzenegger picks up more independents and crossover voters than Bustamante.|0.6799999999999999|-0.5058383941650391
He will replace Ron Dittemore, who announced his resignation April 23.|Dittemore announced his plans to resign on April 23.|0.52|0.11207447946071625
Selenski had previously spent seven years in prison on a bank robbery conviction.|Selenski had served about seven years in prison for bank robbery.|0.9142|0.5215813517570496
Maddox, 87, cracked two ribs when he fell about 10 days ago at an assisted living home where he was recovering from intestinal surgery, Virginia Carnes said.|Maddox, who had battled cancer since 1983, cracked two ribs earlier this month when he fell at an assisted living home where he was recovering from surgery.|0.6799999999999999|-0.2323606014251709
Graham, a presidential candidate, was criticized by several Republicans as ''politicizing'' the report.|Graham, who co-chaired the inquiry, is a presidential candidate.|0.45|-0.6762142777442932
In 2002, Linksys overtook Cisco Systems as the leading wireless equipment vendor, accounting for 14.1 percent of revenue.|Rolfe said Linksys overtook Cisco Systems last year as the leading supplier of WLAN equipment.|0.7|-0.17588332295417786
Schools that fail to meet state goals for three years in a row must offer tutoring in addition to transfers.|Schools that don't meet the testing goals for two years in a row must offer transfers.|0.55|0.18520399928092957
Tampering with medicine has been so lucrative that many of those arrested lived in million-dollar homes.|Tampering with medicine apparently was so lucrative, investigators said, that many of the suspects lived in million-dollar homes.|0.95|0.4857569932937622
Mr Howard said he also had faith in the system under which Hicks could be tried.|Mr Howard also said yesterday that Hicks would be fairly treated, saying he had faith in the US justice system.|0.9|0.09367108345031738
Smugglers in a van chased down a pickup and SUV carrying other smugglers and illegal immigrants, said Pinal County Sheriff Roger Vanderpool.|People in a van opened fire on a pickup and SUV believed to be transporting illegal immigrants, said Pinal County Sheriff Roger Vanderpool.|0.6334|0.4038625657558441
The trial, featuring 125 witnesses, could continue until the start of 2004.|The trial, which could last until early 2004, is expected to hear the first of 125 witnesses Friday.|0.9|0.18955093622207642
The computers were reportedly located in the U.S., Canada and South Korea.|The PCs are scattered across the United States, Canada and South Korea.|0.95|0.2999916076660156
The vulnerability affects Windows NT 4.0, NT 4.0 Terminal Services Edition, XP and 2000, as well as Windows Server 2003.|Microsoft issued a patch for the vulnerability, which affects Windows NT 4.0, Windows NT 4.0 Terminal Services Edition, Windows 2000, Windows XP and Windows Server 2003.|0.55|0.2562479078769684
The additional contribution brings total U.S. food aid to North Korea this year to 100,000 tonnes.|The donation of 60,000 tons brings the total of U.S. contributions for the year to 100,000.|0.64|-0.30538317561149597
The European Union banned the import of genetically modified food in 1998; the United States is now demanding that the EU end its ban.|The union banned the import of genetically modified food in 1998 after many consumers feared health risks.|0.52|-0.3460572361946106
He projected Vanderpool will be available within the next five years.|Products featuring Vanderpool will be released within five years, he said.|0.8800000000000001|0.15826477110385895
Annika Sorenstam gets her first opportunity to test that objective this week at the McDonald's LPGA Championship.|The appetizer devoured, Annika Sorenstam moves on to the entree this week at the McDonald's LPGA Championship.|0.6|0.2043856680393219
The broader Standard & Poor's 500 Index .SPX gained 3 points, or 0.39 percent, at 924.|The technology-laced Nasdaq Composite Index <.IXIC> rose 6 points, or 0.41 percent, to 1,498.|0.1888|-0.6563137173652649
Cisco has signed similar deals with AT&T Corp. T.N , SBC Communications Inc. SBC.N and Sprint Corp. FON.N .|Cisco has similar relationships with BellSouth competitors SBC Communications, AT&T and Sprint Communications.|0.8|-0.4045177102088928
Harris and Klebold killed 12 students and a teacher before taking their own lives on April 20, 1999.|Harris and Klebold killed 12 students, a teacher and themselves at the school.|0.76|-0.35201552510261536
"""We condemn the Governing Council headed by the United States,"" Muqtada al Sadr said in a sermon at a mosque."|"""We condemn and denounce the Governing Council, which is headed by the United States,"" Moqtada al-Sadr said."|0.8400000000000001|0.050450216978788376
In a statement distributed Friday, 28 Chechen non-governmental organizations said they would boycott the vote.|In a statement distributed today, 28 Chechen non-governmental organisations said they would boycott the vote and warned voters to expect fraud.|0.8400000000000001|0.0053806789219379425
The state's population was 6,080,485 in 2000, according to the U.S. census.|Between 1960 and 2000, however, the state's population grew by 30.4 percent to 6,080,485.|0.52|0.009119007736444473
July 18: Hurlbert files a single count of felony sexual assault against Bryant.|Bryant, 24, has been charged with felony sexual assault.|0.6112|-0.245589941740036
St. Paul Chairman and Chief Executive Jay S. Fishman, 51, will be CEO of the combined company.|Jay Fishman, 51, chairman and chief executive of St Paul, will be chief executive of the combined company.|0.95|0.3479233980178833
Instead, Weida decided that Meester's case on charges of rape, sodomy, indecent assault and providing alcohol to minors should proceed to a court-martial.|Douglas Meester, 20, is charged with rape, sodomy, indecent assault, and providing alcohol to minors.|0.65|-0.6468243598937988
They made a similar discovery in Houston on another aircraft, Dallas-based Southwest said in a statement.|The airline said a similar discovery was made on the plane in Houston.|0.6799999999999999|-0.07707716524600983
"Rosenthal declined comment on the Garrett situation Tuesday but said in a statement: ""We had a big contract negotiation."|"The show's creator and executive producer, Phil Rosenthal, quipped in a statement: ""We had a big contract negotiation."|0.75|-0.5284706354141235
With the power back on, state workers headed back to their jobs Friday morning.|Pataki said if power was restored, state workers would be back on the job Friday morning.|0.52|-0.11543199419975281
The Nasdaq fell about 1.3% for the month, snapping a seven-month winning streak.|The Nasdaq is down roughly 0.4 percent for the month, on track to snap a 7-month streak of gains.|0.48|0.454700767993927
The report was found Oct. 23, tucked inside an old three-ring binder not related to the investigation.|The report was found last week tucked inside a training manual that belonged to Hicks.|0.64|-0.7933231592178345
On Saturday, the International Committee of the Red Cross said it was temporarily closing its offices in Baghdad and Basra.|The International Committee of the Red Cross, fearful for the safety of its staff operating in Iraq, announced it was temporarily shutting its offices in Baghdad and Basra.|0.6799999999999999|-0.15480445325374603
The Ireland Palestine Solidarity Campaign, of which Mr O Muireagáin was a member, welcomed his release.|The Ireland Palestine Solidarity Campaign, of which he was a member, said he was researching a schools exchange project.|0.48|-0.6434498429298401
"Glover said the killer used a ""peculiar slipknot"" on the ligature he used to strangle some of the victims."|Glover said the killer used a ``peculiar slipknot,'' including a coaxial cable and an extension cord, to strangle some of the victims.|0.6799999999999999|0.1543922871351242
She said Jane Doe's lawyers asked Verizon to withhold her name because she was planning on challenging the subpoena.|Jane Doe, deciding to fight the subpoena, asked Verizon to withhold her name.|0.72|0.15653328597545624
In September, a 27-year-old Singapore researcher contracted SARS while working in a laboratory.|In a case in August, a 27-year-old laboratory worker in Singapore developed SARS.|0.6799999999999999|-0.19348186254501343
A number below 50 suggests contraction in the manufacturing sector, while a number above that indicates expansion.|A reading above 50 suggests growth in the sector, while a number below that level indicates contraction.|0.9636|0.1920950710773468
A lawsuit has been filed in an attempt to block the removal of the Ten Commandments monument from the building.|Supporters asked a federal court Monday to block the removal of a Ten Commandments monument from the Alabama Judicial Building.|0.64|-0.16766022145748138
Britz earned $3.77 million in salary, bonus and other compensation, and Kinney earned $3.76 million.|Johnston made $5.8 million in salary and bonus in 2001 as president, and as a part-time adviser earned $1 million in 2002.|0.2799999999999999|-0.3557194471359253
That truck was spotted in the Campbells Creek area, fitting that description, Morris said.|A black pickup truck was also seen in the Campbells Creek area, Morris said.|0.6|0.04084893688559532
Chairman Michael Powell and FCC colleagues at the Wednesday hearing.|FCC chief Michael Powell presides over hearing Monday.|0.64|-0.4544658362865448
The Dow Jones Industrial Average was up 0.3 per cent at 9,886.75, while the Nasdaq Composite index was 0.4 per cent higher at 1,986.97.|On Wall Street, the Dow Jones Industrial Average rose 0.5 per cent at 9,905.8 and the Nasdaq Composite added 0.7 per cent at 1,995.1.|0.36|0.4715341031551361
Tehran has made clear it will only sign the Additional Protocol introducing such inspections if a ban on the import of civilian Western nuclear technology is lifted.|Tehran has made it clear it will only sign the protocol if a ban on imports of peaceful Western nuclear technology is lifted.|0.76|0.4304126799106598
Congress twice before passed similar restrictions only to see President Bill Clinton veto them.|Congress twice passed similar bills, but then-President Clinton vetoed them both times.|0.92|0.10623560845851898
"But I would rather be talking about high standards than low standards."""|"""I would rather be talking about positive numbers rather than negative."|0.5599999999999999|-0.03554854914546013
Under the program, U.S. officials work with foreign port authorities to identify, target and search high-risk cargo.|Under the program, US officials work with foreign port authorities to seek out high-risk cargo before it can reach the United States.|0.85|0.33805882930755615
Niels told an interviewer in 1999 he thought the Old Man would outlive him by many years.|In 1999, two years before his death, Mr. Nielsen told an interviewer that he thought the rock face would outlive him by many years.|0.6|-0.26148298382759094
One, Capt. Doug McDonald, remained hospitalized in critical condition on Thursday.|Her 20-year-old sister, Allyson, was severely burned and remained hospitalized in critical condition.|0.15|-0.9168742895126343
On Wednesday, the total of National Guard and Reserve members called to active duty worldwide stood at 154,603.|As of yesterday, the total number of National Guard and Reserve troops called to duty worldwide stood at 154,603.|0.8|-0.06302206218242645
During a period of nearly a decade, Telemarketing Associates raised more than $7 million.|Telemarketing Associates, hired by VietNow, raised $7.1 million from 1987 to 1995.|0.72|0.027876537293195724
The bodies of former Invercargill man Warren Campbell, 32, and climbing companion Jonathan Smith, 47, were recovered from below Mt D'Archiac late yesterday morning.|Warren David Campbell, 32, and climbing companion Jonathan Smith, 47, did not return as expected on Tuesday from climbing on Mt D'Archiac in the McKenzie District.|0.44|-0.28135091066360474
Mr. Geoghan had been living in a protective custody unit since being transferred to the prison on April 3.|He had been in protective custody since being transferred to Souza-Baranowski in April, officials said.|0.5599999999999999|-0.2836853861808777
"The 2000 Democratic platform supported ""the full inclusion of gay and lesbian families in the life of the nation."""|"The Democrat's 2000 platform didn't explicitly support gay marriages but backed ""the full inclusion of gay and lesbian families into the life of the nation."""|0.64|0.24716424942016602
Its shares fell 71 cents, or 3.5 percent, in after-hours trading to $19.55.|The stock had risen 63 cents, or 3 percent, to close at $20.26 in regular-session Nasdaq trading.|0.25|0.09270031750202179
Hundreds of reporters and photographers swamped the courthouse grounds before the hearing, which was carried live on national cable networks.|Hundreds of reporters and photographers swamped the town and the short hearing involving the five-time All-Star was carried live on national cable networks.|0.6|0.09891894459724426
AMD's chip sales jumped 7 percent year-on-year to $402 million.|Second-quarter sales grew 7 percent, to $645 million from $600 million in 2002.|0.44|-0.38222894072532654
Shelia Chaney Wilson seemed agitated when she came to help prepare for Turner Monumental A.M.E. Church's upcoming 104th anniversary celebration, worshippers said.|Congregants of Turner Monumental AME Church said Shelia Chaney Wilson, 43, was agitated when she came to the church, in the Kirkwood neighborhood on the city's east side.|0.72|-0.5820401310920715
He was the Ace of Diamonds in a pack of cards depicting Iraqi fugitives that has been issued to U.S. troops.|He was the ace of diamonds in a U.S. deck of cards showing pictures of most-wanted Iraqi leaders.|0.8|0.025232624262571335
Miodrag Zivkovic, of the Liberal Alliance of Montenegro, won 31 percent of the vote, while the independent Dragan Hajdukovic got 4 percent.|A pro-independence radical, Miodrag Zivkovic, of the Liberal Alliance, came in second with 31 percent of the vote.|0.6|-0.12449225783348083
So far, Georgia has been returned all but $70,000 of the money it wired.|Georgia has received all but $70,000 of its money back with the help of the FBI.|0.75|-0.3603205978870392
The island nation reported 65 new cases on May 22, a one day record, and 55 new cases on May 23, making Taiwan's epidemic the fastest-growing in the world.|Taiwan reported 65 new cases on May 22, a one-day record, and 55 new cases on May 23, making its epidemic the world's fastest-growing.|1.0|0.5861267447471619
Cubs outfielder Sammy Sosa was suspended for eight games by major league baseball Friday for using a corked bat.|Sammy Sosa was suspended for eight games by major league baseball Friday for using a corked bat, and he immediately appealed the decision.|0.64|-0.09734801948070526
Half of the women were given a daily dose of the drug and half took a placebo.|Half the women received a daily tablet of the combination oestrogen plus progestin while the rest were given a placebo.|0.64|0.3118089735507965
