s1|s2|sts_score|metric_score|normalized_metric_score|delta
Bond bulls would like the Fed to recognize that risks are biased toward economic weakness.|The Fed also said the risks to the economy were biased toward weakness.|0.5176000000000001|50.04790639475153|0.5004790639475153|0.01712093605248477
"""There is the real potential for a secondary collapse,"" Gov. James McGreevey said."|The damaged area of the garage was not stable, with ``the real potential for a secondary collapse,'' McGreevey said.|0.72|55.48797731028634|0.5548797731028634|0.16512022689713657
No. 2 HP saw its Unix server sales dropped 3.6 percent to $1.36 billion.|HP fell to second place with server sales growing 0.4 percent to $2.9 billion.|0.4666|40.90100293744218|0.40901002937442177|0.057589970625578246
"""People are obviously inconvenienced,"" said Dr. Jim Young, Ontario's commissioner of public safety."|"""We're being hyper-vigilant,"" said Dr. James Young, Ontario's commissioner of public safety."|0.45|63.57727458456288|0.6357727458456288|0.1857727458456288
"The others were given copies of ""Dr. Atkins' New Diet Revolution"" and told to follow it."|"The researchers gave copies of ""Dr. Atkins' New Diet Revolution"" to the carb-cutters."|0.5|57.90332172439068|0.5790332172439068|0.07903321724390677
The rapper's lawyer, Mark Gann, didn't return calls for comment.|The 27-year-old rapper's attorney in the civil matter, Mark Gann, did not return calls for comment.|0.9|54.19943771578107|0.5419943771578107|0.3580056228421893
Also weighing on the market was news that General Motors GM.N planned to issue $10 billion in debt, in part to plug a hole in its pension plan.|Also hurting was news General Motors GM.N was to issue $10 billion in debt, in part to plug a hole in its pension plan.|0.95|80.0338945248596|0.8003389452485961|0.1496610547514039
Russin did not comment; his lawyer did not attend the hearing and did not return phone messages.|His lawyer, a cousin, Basil Russin, did not attend the hearing and did not return phone messages.|0.6799999999999999|74.36157031166636|0.7436157031166636|0.06361570311666365
Licensing revenue slid 21 percent, however, to $107.6 million.|License sales, a key measure of demand, fell 21 percent to $107.6 million.|0.8|44.78561464709296|0.44785614647092964|0.3521438535290704
Hispanics, the fastest growing ethnic group in the US, have overtaken blacks to become the largest minority in the US, according to newly released government figures.|Hispanics have officially overtaken African Americans as the largest minority group in the US, according to a report released by the US Census Bureau.|0.7|53.32858774632973|0.5332858774632974|0.1667141225367026
The Bishop of Armidale, Peter Brain, was forthright.|"""He hasn't got much choice,"" said the Bishop of Armidale, Peter Brain."|0.4|53.16366970893465|0.5316366970893465|0.13163669708934644
When fully operational, the facility is expected to employ up to 1,000 people.|The plant would employ 1,000 people when fully built out, the company said.|0.8|37.91835701678812|0.37918357016788123|0.4208164298321188
The American Stock Exchange biotech index .BTK surged 5 percent.|The Philadelphia Stock Exchange's semiconductor index .SOXX jumped 6.10 percent.|0.2799999999999999|36.34416442377126|0.36344164423771264|0.08344164423771272
"""I really liked him and I still do,"" Cohen Alon told the Herald yesterday."|And I really liked him, and I still do.|0.64|62.79279959831957|0.6279279959831957|0.012072004016804305
For the full 12-month period ending June 30, 2003, advanced services lines for ADSL increased by 37 percent and cable modem connections increased by 75 percent.|For the 12-month period ending June 30, high-speed lines installed in homes and businesses increased by 45 percent.|0.36|52.04629213837284|0.5204629213837284|0.16046292138372842
State Education Commissioner Kent King said Wednesday that the scores on the Missouri Assessment Program tests disappointed him.|Missouri Education Commissioner Kent King said he was disappointed by the scores.|0.64|71.77846993698871|0.7177846993698871|0.07778469936988708
Agents found more than 1,000 credit cards and credit card duplicating machines during a search of Ragin's address.|When Ragin's address was raided, authorities found more than 1,000 credit cards and duplicating machines.|0.96|70.96128239586436|0.7096128239586436|0.2503871760413564
Lowe's, with about half as many stores, reported a 33 percent increase in third-quarter profit behind a 12 percent jump in same-store sales.|Home Depot reported a 22 percent jump in third-quarter profit behind a nearly 8 percent rise in same-store sales.|0.2799999999999999|68.62601643653645|0.6862601643653644|0.4062601643653645
Caldera acquired the Unix server software of the original SCO and changed its name to the SCO Group.|SCO changed its name to Tarantella, and Caldera later changed its name to the SCO Group.|0.52|49.99715853687569|0.49997158536875685|0.020028414631243163
Officers threw him to the ground and handcuffed him, and Reyna dropped a knee into his back, according to testimony.|That's when officers threw him to the ground and handcuffed him, according to testimony.|0.65|80.10163248091212|0.8010163248091211|0.15101632480912108
The best-performing stock was Altria Group Inc., which rose more than 27 percent to close at $42.31 a share.|Altria Group Inc. MO.N fell 50 cents, or 1.2 percent, to $41.81.|0.35|35.29838515806531|0.3529838515806531|0.0029838515806531185
"Officials are trying to retrieve the bodies from the water,"" police officer J.D. Tambe told Reuters, adding 26 of the dead were women."|"Officials are trying to retrieve the bodies from the water,"" police official J.D. Tambe told Reuters."|0.6|87.31611261274472|0.8731611261274472|0.27316112612744725
According to market research from The NPD Group, the number of people downloading music dropped from 14.5 million in April to 10.4 million in June.|The number of households acquiring music fell from a high of 14.5 million in April to 12.7 million in May and 10.4 million in June, according to NPD.|0.7|50.90113049819307|0.5090113049819307|0.19098869501806925
"""This is an easy case in my view and wholly without merit, both factually and legally."""|"""This case is wholly without merit, both factually and legally,"" Judge Denny Chin scoffed."|0.65|63.49086521192455|0.6349086521192455|0.015091347880754502
The weather service reported maximum sustained winds of nearly 105 miles an hour with stronger gusts.|Maximum sustained winds were around 40 mph, with stronger gusts.|0.45|62.13487511844835|0.6213487511844835|0.1713487511844835
The WiFi potties were to be unveiled this summer, at music festivals in Britain.|The world's first portal potty was soon to be rolled out at summer festivals in Great Britain.|0.8|34.3736322251383|0.343736322251383|0.45626367774861704
MEN who drink tea, particularly green tea, can greatly reduce their risk of prostate cancer, a landmark WA study has found.|DRINKING green tea can dramatically reduce the risk of men contracting prostate cancer, a study by Australian researchers has discovered.|0.85|39.4126848522203|0.39412684852220303|0.45587315147779695
Forecasters said warnings might go up for Cuba later Thursday.|Watches or warnings could be issued for eastern Cuba later on Thursday.|0.8|43.97236929306742|0.43972369293067426|0.3602763070693258
Shiites make up 20 percent of the country's population.|Sunnis make up 77 percent of Pakistan's population, Shiites 20 percent.|0.6|50.73083616386446|0.5073083616386446|0.09269163836135541
The CWA, which represents more than 2,300 Comcast employees, called that excessive when a typical union employee makes about $27,000 a year.|The Communications Workers Union, which represents more than 2,300 Comcast employees, called the executive pay package excessive when a typical union employee makes about $27,000 annually.|0.6799999999999999|68.73221376811497|0.6873221376811497|0.007322137681149754
The consumer group generated $4.47 billion of profit and $20 billion of revenue from January to June, 53% of Citigroup's profit and revenue.|It generated $4.47 billion of profit and $20 billion of revenue in the year's first half, 53 percent of Citigroup's totals.|0.76|62.80004478298428|0.6280004478298428|0.13199955217015724
GALLOWAY TOWNSHIP, N.J. Annika Sorenstam drew the crowds, Michelle Wie got the publicity but Angela Stanford took her first LPGA victory.|GALLOWAY TOWNSHIP, N.J. >> Annika Sorenstam and Michelle Wie drew the crowds, but Angela Stanford took her first LPGA victory.|0.8|83.93057466146894|0.8393057466146894|0.03930574661468933
British Airways' New York-to-London runs will end in October.|British Airways plans to retire its seven Concordes at the end of October.|0.5|37.11694738757085|0.37116947387570853|0.12883052612429147
The new policy gives greatest weight to grades, test scores and a student's high school curriculum.|Academic achievement -- including grades, test scores and high school curriculum -- are given the highest priority.|0.9|46.979052430768085|0.46979052430768087|0.43020947569231915
"The new version, W32/Sobig.C-mm, had already reached a ""high level"" outbreak status by Monday, according to security analysts."|"Security analysts said the new version, W32/Sobig.C-mm, had already reached a ""high level"" outbreak status by mid-afternoon on Monday."|0.9|78.5658517631145|0.7856585176311449|0.11434148236885511
The only other person who had not been accounted for Sunday was a man from Fort Worth, Texas.|Another person, a man from Fort Worth, Texas, also was missing.|0.72|56.57809371064655|0.5657809371064655|0.1542190628935345
The broader Standard & Poor's 500 Index <.SPX> gave up 11.91 points, or 1.19 percent, at 986.60.|The technology-laced Nasdaq Composite Index .IXIC declined 16.68 points, or 1.01 percent, at 1,636.94.|0.16|29.78288398388156|0.2978288398388156|0.13782883983881558
AFTRA members approved the merger by a vote of 75.88% to 24.12%.|AFTRA, on the other hand, approved the merger by a whopping 75 percent.|0.8182|40.64384483958221|0.4064384483958221|0.41176155160417793
The currency briefly weakened slightly on Monday to trade at 55.34/39, not far from its record low of 55.75.|The currency briefly weakened on Monday morning but rebounded to trade at 55.25/29, little changed from Friday.|0.45|49.46603120813107|0.4946603120813107|0.044660312081310716
While some other parts of Africa have been used as staging grounds for the terror group, Malawi previously had not been a major focus of investigations into al-Qaida.|While some other parts of Africa have been used as Al Qaeda staging grounds, Malawi had previously not been a major focus of investigations into the group.|1.0|80.41033344889081|0.8041033344889081|0.19589666551109186
On Sunday, a U.S. soldier was killed and another injured in southern Iraq when a munitions dump exploded.|On Sunday, a U.S. soldier was killed and another injured when a munitions dump they were guarding exploded in southern Iraq.|0.75|79.93746494770268|0.7993746494770267|0.049374649477026744
"""I'm real excited to be a Cleveland Cavalier,"" James said."|"""I'm really excited about going to Cleveland,"" James told ESPN.com."|0.7333999999999999|41.415086670580365|0.41415086670580364|0.3192491332941963
According to law enforcement officials, the person arrested was a known sophisticated hacker.|According to law enforcement officials, the individual decrypted passwords on the server.|0.5334|55.78135863936839|0.557813586393684|0.02441358639368396
Excluding litigation charges, RIM's loss narrowed even further to 1 cent a share.|Excluding patent litigation, RIM's loss for the quarter was $700,000, or 1 cent per share.|0.6666000000000001|45.3007285609122|0.45300728560912196|0.21359271439087812
The broad Standard & Poor's 500 Index .SPX gained 19.72 points, or 1.98 percent, to 1,015.69.|The Dow Jones industrial average .DJI jumped 2.09 percent, while the Standard & Poor's 500 Index .SPX leapt 2.23 percent.|0.6|37.640037822136925|0.37640037822136924|0.22359962177863074
It will also help reform the Royal Solomon Islands Police, strengthen the courts and prisons system and protect key institutions such as the Finance Ministry from intimidation.|The intervention force will confiscate weapons, reform the police, strengthen the courts and prison system and protect key institutions such as the Finance Ministry.|0.6888|70.17581893070324|0.7017581893070325|0.01295818930703252
"Mr Alibek said: ""Our outcomes are very encouraging."|"""Our outcomes are very encouraging,"" George Mason researcher Ken Alibek said."|0.76|59.11828714348122|0.5911828714348122|0.16881712856518782
A jury convicted rapper C-Murder, also known as Corey Miller, of second-degree murder Tuesday night in the shooting death of a 16-year-old in a Jefferson Parish nightclub.|Rapper C-Murder has been convicted of second-degree murder, a crime that carries an automatic life sentence, in the shooting death of a 16-year-old inside a Jefferson Parish nightclub.|0.72|63.67342427848138|0.6367342427848137|0.08326575721518625
Wells’ other series include NBC’s ER and Third Watch.|"Wells' other series include NBC's ""ER"" and ""Third Watch."""|1.0|67.7166924723649|0.6771669247236489|0.3228330752763511
Thirty-three of the 42 men had been arrested by Wednesday evening, said Daniel Bogden, U.S. attorney in Nevada.|Thirty-four of the men have been arrested and the others are being sought, US Attorney Daniel Bogden said yesterday.|0.6|43.62591149070174|0.4362591149070174|0.16374088509298257
Five-time Tour de France winner and cancer survivor Lance Armstrong had a few words of advice for other cancer survivors in Denver on Friday.|Five-time Tour de France winner Lance Armstrong is in Denver today for a meeting about surviving cancer.|0.6799999999999999|59.84288693763087|0.5984288693763087|0.08157113062369126
She survives him as do their four children -- sons Anthony and Kelly, daughters Linda Hope and Nora Somers -- and four grandchildren.|Hope is survived by his wife; sons Anthony and Kelly; daughters Linda and Nora Somers; and four grandchildren.|0.76|68.85791211709896|0.6885791211709896|0.07142087882901038
Police using pepper spray arrested 12 people Monday night at a march and rally by about 400 activists protesting an annual training seminar of the Law Enforcement Intelligence Unit.|Police used pepper spray and rubber bullets to disperse a downtown march and rally last night by activists protesting an annual police intelligence-training seminar.|0.72|57.33353170371237|0.5733353170371237|0.14666468296287627
The department ordered an 18.2 percent reduction for Allstate Texas Lloyds and a 12 percent reduction for State Farm Lloyds.|The department ordered a 12 percent reduction for State Farm Lloyds, the state's largest insurer, and an 18.2 percent reduction for Allstate Texas Lloyds, the third-largest.|0.72|71.05867346221703|0.7105867346221703|0.009413265377829716
Colgate shares closed Monday at $56.30 on the New York Stock Exchange.|Colgate shares were down 30 cents at $56 in morning trade on the New York Stock Exchange.|0.48|56.8511230456123|0.568511230456123|0.08851123045612297
Several shots rang out in the darkness, but only one gator had been killed by 11 p.m.|Several shots rang out Wednesday night, but no gators were killed then.|0.48|48.8764910892998|0.48876491089299795|0.008764910892997968
The broader Standard & Poor's 500 Index <.SPX> was 0.46 points lower, or 0.05 percent, at 997.02.|The technology-laced Nasdaq Composite Index .IXIC was up 7.42 points, or 0.45 percent, at 1,653.44.|0.1778|28.989040100449344|0.2898904010044934|0.11209040100449341
Republicans had pledged to complete a Medicare drug package by August, then extended the deadline to Oct. 17, and they are still working on it.|Republicans had pledged to complete a Medicare drug package by August, then extended it to Oct. 17.|0.95|86.2172689751465|0.862172689751465|0.08782731024853496
The index, which measures activity in the service sector, climbed to 50.7 last month from 47.9 in March.|The Arizona-based ISM reported Monday that its non-manufacturing index rose to 50.7 last month, from 47.9 in March.|0.7|39.0159692424983|0.390159692424983|0.30984030757501696
Bush plans to meet with Israeli Prime Minister Ariel Sharon and the new Palestinian prime minister, Mahmoud Abbas, in the Jordanian port of Aqaba on Wednesday.|On Wednesday next week, Mr Bush will meet Israeli Prime Minister Ariel Sharon and new Palestinian leader Mahmoud Abbas in Aqaba, Jordan.|1.0|62.55488144344577|0.6255488144344578|0.37445118556554224
"""Unlike many early-stage Internet firms, Google is believed to be profitable."|The privately held Google is believed to be profitable.|0.72|62.64809134250559|0.6264809134250559|0.09351908657494412
"""It is safe to assume the Senate is prepared to pass some form of cap,"" King said."|Its safe to assume the Senate is prepared to pass some form of a cap....The level of it is to be debated.|0.6|62.35339696168748|0.6235339696168748|0.023533969616874817
"And when asked if he felt regret or guilt about the attack his answer was an adamant ""no""."|"Asked if he felt any regret about theOctober 12 attack, the answer was an adamant ""no""."|0.76|65.18115131166685|0.6518115131166685|0.10818848688333149
Another big gainer was Rambus Inc. (nasdaq: RMBS - news - people), which shot 32 percent higher.|Rambus Inc. (nasdaq: RMBS - news - people) shot up 38 percent, making it the biggest percentage gainer on the Nasdaq.|0.6|52.25984526104058|0.5225984526104058|0.07740154738959415
Russ Britt is the Los Angeles Bureau Chief for CBS.MarketWatch.com.|Emily Church is London bureau chief of CBS.MarketWatch.com.|0.36|47.80916548471476|0.4780916548471476|0.11809165484714762
"""If you pass this bill, Big Brother will be watching you,"" said Rep. John Mabry, D-Waco."|"""If you pass this bill,"" Rep. John Mabry Jr., D-Waco, told colleagues, ""Big Brother will be watching you."""|0.96|68.4491474169805|0.6844914741698049|0.27550852583019503
Douglas Robinson, a senior vice president of finance, will take over as chief financial officer on an interim basis.|Douglas Robinson, CA senior vice president, finance, will fill the position in the interim.|0.76|60.51218699506319|0.6051218699506319|0.15487813004936812
Several states and the federal government later passed similar or more strict bans.|Following California's lead, several states and the federal government passed similar or tougher bans.|0.8|59.54163931771552|0.5954163931771552|0.20458360682284482
Still, he noted Miami must decide whether to seek ACC membership for the next school year by June 30 to adhere to Big East guidelines.|Still, he noted that Miami must decide whether to seek A.C.C. membership by June 30 to adhere to Big East guidelines.|0.92|81.40373097566139|0.8140373097566139|0.10596269024338612
"Revenues for ""The Hulk"" came in well below those of last month's Marvel Comics adaptation, ""X2: X-Men United,"" which grossed $85.6 million in its opening weekend."|The Hulk trailed last month's Marvel Comics adaptation, X2: X-Men United, which grossed $85.6-million in its opening weekend.|0.96|79.39600948211013|0.7939600948211013|0.16603990517889866
Shares of Littleton, Colorado-based EchoStar rose $1.63, or 5.3 percent, to $32.26 at 10:55 a.m.|On Monday, EchoStar (DISH: news, chart, profile) shares shrank $1.40, or 4.4 percent, to $30.63.|0.4|31.27663001222228|0.3127663001222228|0.08723369987777724
The valid signatures of 897,158 registered California voters must be collected and turned in to county election officials by Sept. 2.|To force a recall election of Davis, the valid signatures of 897,158 registered California voters must be turned in to election officials.|0.64|71.71284023623045|0.7171284023623045|0.07712840236230445
The benchmark 10-year note US10YT=RR lost 11/32 in price, taking its yield to 3.21 percent from 3.17 percent late on Monday.|Further out the curve, the benchmark 10-year note US10YT=RR shed 18/32 in price, taking its yield to 3.24 percent from 3.17 percent.|0.44|71.65303906485964|0.7165303906485964|0.27653039064859636
The MDC called the strike to force Mr Mugabe to either resign or negotiate a settlement of the Zimbabwe crisis.|The MDC called the week-long protest to urge Mugabe either to resign or to negotiate a settlement of the crisis gripping the country.|0.8|53.88866565216194|0.5388866565216194|0.26111334347838067
Revenue rose 3.9 percent, to $1.63 billion from $1.57 billion.|The McLean, Virginia-based company said newspaper revenue increased 5 percent to $1.46 billion.|0.24|24.749535456810165|0.24749535456810165|0.007495354568101659
In January 2000, notebooks represented less than 25 percent of sales volume.|That compares with January 2000, when laptops represented less than 25 percent of sales volume, NPD said.|0.8|61.102399145469576|0.6110239914546958|0.18897600854530427
Argentine Guillermo Coria and Netherlander Martin Verkerk are in the other half.|The other semifinal between Guillermo Coria of Argentina and Martin Verkerk of the Netherlands is also compelling.|0.6|48.419799286117644|0.48419799286117643|0.11580200713882355
"""What can I say to you?"" he told a crowd at a cemetery with a thousand headstones, many of them marking the graves of entire families."|Mr. Powell told a crowd at a cemetery with a thousand headstones, many of them marking the graves of entire families.|0.5599999999999999|88.56704643004721|0.8856704643004721|0.3256704643004722
She had only a single condition, that the book not be published until her death.|She insisted, though, that it not be published until after her death.|0.8800000000000001|51.743657581742966|0.5174365758174296|0.3625634241825705
The findings are published in the November 6 edition of the journal Nature.|Both studies are published on Thursday in Nature, the British weekly science journal.|0.52|37.027503216289645|0.3702750321628965|0.14972496783710354
Median household income declined 1.1 percent between 2001 and 2002 to $42,409, after accounting for inflation.|The same survey found the median household income rose by $51, when accounting for inflation, to $43,057.|0.2799999999999999|48.62787707210067|0.48627877072100667|0.20627877072100675
U.S. and European leaders pledged on Wednesday to work together to keep Iran from developing nuclear weapons, presenting a united front after months of bitter acrimony over Iraq.|Bush said U.S. and European Union leaders, at an annual Washington summit, agreed on the need to keep Iran from developing nuclear weapons.|0.64|54.05908018033462|0.5405908018033462|0.09940919819665384
He left the army for Syria where he received religious training.|He moved to Syria, where he underwent further religious training in traditional Islamic beliefs.|0.6|36.23650158586829|0.3623650158586829|0.23763498414131706
The meeting was scheduled to end Wednesday night, with attendees approving resolutions that express the denomination's view on issues but that are not binding on churches.|On Wednesday, attendees will vote on resolutions that express the Southern Baptist view on issues, but are not binding on individual churches.|0.6546000000000001|58.75975917170005|0.5875975917170004|0.06700240828299964
But the inadequate performance of students in various subgroups tagged the state as deficient under the federal No Child Left Behind act.|But the inadequate performance of students in various subgroups, such as race, pushed the state onto the needs-improvement list under the federal No Child Left Behind Act.|0.8|68.93034130682601|0.68930341306826|0.11069658693174
This led to the recovery of the 270-kilogram Cancuen altar, announced on Wednesday by the Vanderbilt University in Nashville and the National Geographic Society.|This led last month to the recovery of the 600-pound Cancun altar, Vanderbilt University in Nashville and the National Geographic Society announced Wednesday.|0.65|76.04382664572292|0.7604382664572291|0.1104382664572291
"In a not-too-subtle swipe at Dean, he predicted Americans would not elect a Democrat ""who sounds an uncertain trumpet in these dangerous times."""|"They will not elect as president a Democrat who sounds an uncertain trumpet in these dangerous times."""|0.7|71.3123329439925|0.7131233294399251|0.013123329439925113
The report forecasts there will be 71,079 hot spots worldwide this year, up from just 14,752 in 2002 and 1,214 in 2001.|The report also claims that there will be up to 9.3 million visitors to hot spots this year, up again from the meagre 2.5 million in 2002.|0.35|36.934503463387294|0.3693450346338729|0.019345034633872937
A new study, conducted in Europe, found the medicine worked just as well as an earlier disputed study, sponsored by ImClone Systems, said it did.|Doctors concluded Erbitux, the cancer drug that enmeshed ImClone Systems in an insider trading scandal, worked just as well as an earlier company-sponsored study said it did.|0.54|46.33145822919617|0.4633145822919617|0.07668541770803833
Her lawyer Donald Levine told The Telegraph she had been offered $US250,000 to tell her story exclusively to Australian TV.|Mr Levine said she had been offered $400,000 to tell her story to an Australian TV network.|0.75|61.45234956035546|0.6145234956035546|0.13547650439644543
Perry has called lawmakers into two special sessions to address congressional redistricting.|Perry has since called two special legislative sessions to try force the redistricting plan through.|0.75|48.12514097645895|0.4812514097645895|0.2687485902354105
AirTran officials and a Boeing official declined to comment yesterday.|Trish York, a spokeswoman for Boeing, declined to comment on the deal.|0.8|38.51634903249564|0.3851634903249564|0.41483650967504365
The lawsuit names Shelley, a Democrat, and registrars in Los Angeles, Orange and San Diego counties.|The lawsuit named Secretary of State Kevin Shelley, a Democrat, and the registrars of voters in Los Angeles, Orange and San Diego counties.|0.8400000000000001|69.92048621773958|0.6992048621773957|0.14079513782260433
Negotiators said Friday they made good progress during their latest round of talks on creating a Central American Free Trade Agreement.|Negotiators said Friday they made progress during their latest round of free-trade negotiations between the United States and five Central American countries this week in Houston.|0.75|53.8136030470612|0.538136030470612|0.21186396952938802
"""It's very difficult to do large syndicated loans in Japan,"" where there is a lack of expertise, says one banker."|"""It is very difficult to do large syndicated loans in Japan,"" says one banker."|0.76|84.29981806021158|0.8429981806021157|0.08299818060211572
The case comes out of Illinois and involves a for-profit company called Telemarketing Associates Inc.|The case decided Monday centered around an Illinois fund-raiser, Telemarketing Associates.|0.8800000000000001|45.71809151844343|0.4571809151844343|0.4228190848155658
"He urged Congress to ""send me the final bill as soon as possible so that I can sign it into law."""|"""I urge Congress to quickly resolve any differences and send me the final bill as soon as possible so that I can sign it into law,"" he said."|0.92|62.359641956919006|0.6235964195691901|0.29640358043080994
Mr. Pingeon is director of litigation for Massachusetts Correctional Legal Services, a prisoners' rights group.|Pingeon said an attorney for his organization, Massachusetts Correctional Legal Services, interviewed Assan Tuesday.|0.3334|50.79849340431585|0.5079849340431585|0.1745849340431585
Yee is a 1990 graduate of the U.S. Military Academy at West Point, New York.|Yee grew up in the United States and graduated from the U.S. Military Academy at West Point.|0.8|54.72221740851947|0.5472221740851947|0.25277782591480535
"""PNC regrets its involvement"" in the deals, Chairman and Chief Executive Officer James Rohr said in a statement."|James Rohr, chairman and chief executive officer, said PNC regretted the incident.|0.8666|50.88305553068941|0.5088305553068941|0.3577694446931059
CCAG supported Bill Curry, Rowland's opponent in the 2002 gubernatorial election.|Mr. Swan's group supported the governor's Democratic opponent, Bill Curry, in the 2002 election.|0.6|46.38025854299159|0.4638025854299159|0.13619741457008405
They later fell out and have backed a series of rival Congolese militias in recent years.|The two invading countries later fell out, and have since backed rival factions.|0.7|42.4104409833992|0.424104409833992|0.27589559016600795
Another said its members would continue to call the more than 50 million phone numbers on the Federal Trade Commission's list.|Meantime, the Direct Marketing Association said its members should not call the nearly 51 million numbers on the list.|0.4|44.21294001923927|0.4421294001923927|0.042129400192392696
Veteran entertainer Bob Hope celebrates his 100th birthday - and many years in showbusiness - on Thursday.|Hollywood and the world are gearing up to celebrate legendary entertainer Bob Hope's 100th birthday on Thursday.|0.75|50.675452103842986|0.5067545210384299|0.24324547896157012
Declining issues outnumbered advancers nearly 2 to 1 on the New York Stock Exchange.|Advancers outnumbered decliners by nearly 8 to 3 on the NYSE and more than 11 to 5 on Nasdaq.|0.36|39.77032196694706|0.3977032196694706|0.0377032196694706
A floating airfield with a flight deck covering 4.5 acres, the ship took about five years to build.|The Reagan, a floating airfield with a flight deck covering 4.5 acres, is the ninth Nimitz-class carrier to be built at the Newport News shipyard.|0.5334|47.999016339290094|0.47999016339290096|0.053409836607099026
Im very proud of the citizens of this state, said Gov. John Baldacci, a casino foe.|"""I´m very proud of the citizens of this state,"" Gov. John Baldacci said after votes from Tuesday´s referendum were counted."|0.76|52.3652751797419|0.523652751797419|0.23634724820258102
An injured woman co-worker also was hospitalized and was listed in good condition.|A woman was listed in good condition at Memorial's HealthPark campus, he said.|0.44|44.71035659206608|0.44710356592066075|0.007103565920660748
The shooting victim was taken to Kings County Hospital Center, where he later died, the police said.|The victim, who was not identified, was taken to Kings County Hospital where he was pronounced dead.|0.8666|52.60536993641326|0.5260536993641326|0.34054630063586744
They reported symptoms of fever, headache, rash and muscle aches.|Symptoms include a stiff neck, fever, headache and sensitivity to light.|0.4666|35.56110861218341|0.3556110861218341|0.1109889138781659
"""We've become like total strangers,"" Klein quotes him as saying."|"""We've become like total strangers,"" John told a pal two days before his death."|0.65|52.27195713937388|0.5227195713937388|0.1272804286062612
Davey graduated Saturday from Northwest College, which is affiliated with the Assemblies of God, with a bachelor of arts degree in religion and philosophy.|Davey started attending Northwest College, which is affiliated with the Assemblies of God, in 1999 with plans to become a minister.|0.45|58.674910246586165|0.5867491024658616|0.13674910246586164
The technology-laced Nasdaq Composite Index .IXIC fell 23.54 points, or 1.42 percent, to 1,630.08.|The broader Standard & Poor's 500 Index .SPX gave up 11.91 points, or 1.19 percent, at 986.60.|0.15|29.77298064303889|0.2977298064303889|0.14772980643038888
"""It was a final test before delivering the missile to the armed forces."|State radio said it was the last test before the missile was delivered to the armed forces.|0.8|53.30914673184425|0.5330914673184425|0.26690853268155756
"""Your withdrawal from our country is inevitable, whether it happens today or tomorrow, and tomorrow will come soon."""|"""Your withdrawal from our country is inevitable, whether it happens today or tomorrow,"" added the voice, which signed off giving the date as ""mid-September."""|0.7|59.917407661819766|0.5991740766181977|0.1008259233818023
"According to a news release sent by the Terry Schindler-Schiavo Foundation, Florida Speaker Johnnie Byrd will introduce ""Terri's Bill"" during the special session Monday."|Florida's Speaker of the House Johnnie Byrd, is expected to introduce ''Terri's Bill'' during a one-day special session of the state legislature being held today in Tallahassee.|0.75|41.920050209047055|0.41920050209047055|0.33079949790952945
Also, businesses throughout Utah are volunteering to display Amber alerts on their signs.|Other businesses are volunteering to put the alerts on their electronic signs and billboards.|0.75|50.80965936537186|0.5080965936537186|0.24190340634628138
Thanks to the euro's rise against the Japanese currency, the dollar was at 117.24 yen, well above the overnight 10-month low of 116 yen.|The euro's rise against the yen and speculation of Japanese intervention helped the dollar firm to 117.25 yen , well above a 10-month low of 116 yen hit on Thursday.|0.85|52.69325635742192|0.5269325635742192|0.32306743642578073
Russian stocks fell after the arrest last Saturday of Mikhail Khodorkovsky, chief executive of Yukos Oil, on charges of fraud and tax evasion.|The weekend arrest of Russia's richest man, Mikhail Khodorkovsky, chief executive of oil major YUKOS, on charges of fraud and tax evasion unnerved financial markets.|0.8|55.7023838198621|0.557023838198621|0.24297616180137904
For the year, it expects sales of $94 million and a profit of 26 cents a share from continuing operations.|This is an increase from the $22.5 million and 5 cents a share previously forecast.|0.15|36.59442420124707|0.3659442420124707|0.21594424201247073
After Hughes refused to rehire Hernandez, he complained to the Equal Employment Opportunity Commission.|Hernandez filed an Equal Employment Opportunity Commission complaint and sued.|0.6799999999999999|66.9578236187042|0.6695782361870419|0.010421763812958007
"Dewhurst's proposal calls for an abrupt end to the controversial ""Robin Hood"" plan for school finance."|"The committee would propose a replacement for the ""Robin Hood"" school finance system."|0.52|41.84034011172883|0.4184034011172883|0.10159659888271172
Other countries and private creditors are owed at least $80 billion in addition.|Other countries are owed at least $US80 billion ($108.52 billion).|0.6799999999999999|58.52132994744661|0.5852132994744661|0.09478670052553384
Telemarketers who call numbers on the list after Oct. 1 could face fines of up to $11,000 per call.|Under the law, telemarketers who call numbers on the list can be fined up to $11,000 for each violation.|0.72|56.9443086428296|0.569443086428296|0.15055691357170398
He explained that he found Antetonitrus when he came to Wits in 2001 as a post-doctoral research assistant at England's University of Bristol.|He explained that he found antetonitrus when he came to Wits in 2001 while a post-doctoral research assistant at Bristol University in Britain.|1.0|79.0700345571538|0.790700345571538|0.209299654428462
Air Canada, the largest airline in Canada and No. 11 in the world, has been under court protection from creditors since April 1.|The No. 11 airline in the world, Air Canada has been under court protection from creditors since April 1.|0.85|83.08315751627498|0.8308315751627497|0.01916842483725023
The jury also found Gonzales guilty of using excessive force by dousing Olvera-Carrera with pepper spray.|Gonzales was found guilty of using excessive force by spraying Olvera with pepper spray.|0.85|76.14737586262751|0.7614737586262751|0.08852624137372489
