s1|s2|sts_score|metric_score|normalized_metric_score|delta
British stuntman fell to his death in wing suit mishap|British stuntman dies in wingsuit mishap in Alps|0.8|9.980099403873664|0.09980099403873664|0.7001990059612634
What makes India vote? Jaipur Lit Fest debates|What makes India vote? Debate at Jaipur Literature Festival|1.0|41.80134288483487|0.4180134288483487|0.5819865711516513
White diamond breaks record in Hong Kong auction|White diamond fetches record $34m at HK auction|0.8|11.59119922599073|0.1159119922599073|0.6840880077400927
Chinese satellite spots large object in search area|Malaysia: Chinese satellite found object in ocean|0.6|15.619699684601276|0.15619699684601276|0.44380300315398724
Hamas Urges Hizbullah to Pull Fighters Out of Syria|Hamas calls on Hezbollah to pull forces out of Syria|1.0|10.147104008451905|0.10147104008451904|0.898528959915481
U.S. and Russia reach a deal on Syria's chemical weapons|China welcomes US, Russia deal on Syria chemical weapons|0.6|9.238430210261097|0.09238430210261096|0.507615697897389
PSNI failed RUC officers, tribunal told|13:23 PSNI 'failed RUC officer families'|0.8|6.770186228657864|0.06770186228657864|0.7322981377134214
Stocks edge lower following retail earnings|Stocks edge lower after earnings from retailers|1.0|27.482545710800192|0.27482545710800194|0.725174542891998
Police helicopter crashes into Scottish pub|Police helicopter crashes on top of bar in Glasgow|0.8|18.325568129983203|0.18325568129983202|0.616744318700168
US ups pressure on Israel as UN demands Gaza truce|US, UN up pressure on Israel over Gaza|0.8|18.575057999133595|0.18575057999133596|0.6142494200086641
Australian PM says 'Very confident' signals are from black box|Australian PM confident sounds are from Flight 370|0.8|11.868405219520977|0.11868405219520976|0.6813159478047903
Mandela's condition has 'improved'|Mandela's condition has 'worsened over past 48 hours'|0.2|21.87424244521521|0.21874242445215208|0.018742424452152073
Philippe becomes king of Belgium|Philippe ascends throne of divided Belgium|0.8|11.51015341649912|0.1151015341649912|0.6848984658350088
India anti-graft party takes charge in New Delhi|India's Anti-Graft Party Forms Government in Delhi|0.8|6.567274736060395|0.06567274736060395|0.7343272526393961
Spain approves new restrictive abortion law|Spanish government approves tight restrictions on abortion|1.0|8.170609724417774|0.08170609724417774|0.9182939027558222
Obama orders Syria 'gas attack' inquiry|UN urges Syria gas attack inspection|0.4|8.116697886877475|0.08116697886877475|0.31883302113122525
German ambassador's Athens residence shot at|Shots fired at German ambassador's residence in Athens|1.0|14.626134130279034|0.14626134130279034|0.8537386586972097
Ukraine's jailed opposition icon Tymoshenko walks free|Ukraine's opposition chief wants more protests|0.4|7.809849842300637|0.07809849842300637|0.32190150157699365
Oklahoma examines what went wrong in botched execution|Okla. inmate dies of heart attack after botched execution|0.6|8.60169543650466|0.0860169543650466|0.5139830456349533
Napolitano elected for second term as Italy president|Italian President Napolitano elected for second term|1.0|51.697315395717055|0.5169731539571706|0.4830268460428294
UN court convicts 6 Bosnian Croats of atrocities|UN War Crimes Court Convicts Six Bosnians Croats|0.8|6.567274736060395|0.06567274736060395|0.7343272526393961
Saudi man with pressure cooker arrested at Detroit airport|Saudi Man Traveling With Pressure Cooker Arrested|0.8|4.767707020457095|0.04767707020457095|0.7523229297954291
North Korea says to put US citizen on trial|North Korea says detained American tourist to face trial|1.0|20.164945583740657|0.20164945583740657|0.7983505441625934
Thai protests escalate amid violence|Thai protesters call general strike|0.6|10.682175159905848|0.10682175159905848|0.4931782484009415
Egypt imposes state of emergency after 95 people killed|Egypt announces one-month state of emergency nationwide|0.6|19.070828081828378|0.19070828081828378|0.4092917191817162
Rallies demand 'Justice for Trayvon'|Across US, people rally for 'Justice for Trayvon'|0.8|17.86690863748233|0.1786690863748233|0.6213309136251768
UN warns of plight of women, children in Syria's Homs|UNICEF calls for immediate safe access to women, children in Homs|0.6|22.652581507881557|0.22652581507881556|0.37347418492118445
Hagel, Dempsey face Congress over defense budget|"Hagel laments ""political"" changes to US defence budget"|0.8|5.11459870708889|0.051145987070888896|0.7488540129291111
Sony to sell PC unit and cut jobs|Sony to axe PC unit in major business overhaul|0.6|13.784336590962209|0.1378433659096221|0.4621566340903779
Man kills 4 in Calif. before police shoot him dead|Police: Gunman killed 6 in California shootings|0.4|3.747776736677921|0.037477767366779206|0.3625222326332208
N. Korea Deports Elderly American|North Korea deports detained US war veteran|0.4|6.870636427700047|0.06870636427700047|0.3312936357229995
Search leader urges caution in findings related to missing Malaysian jetliner|Searchers hoping pings come from lost Malaysian airliner|0.2|3.747776736677921|0.037477767366779206|0.1625222326332208
Mandela remembered by family, as stadium memorial service is planned|Mandela's family thanks nation and world for support|0.2|3.747776736677921|0.037477767366779206|0.1625222326332208
Ukrainian presidency says deal reached at crisis talks|Ukraine rivals sign deal to end crisis|0.8|6.567274736060395|0.06567274736060395|0.7343272526393961
Obama mulls limited military action in Syria|Obama urges military action against Syria, but will seek Congress' OK|0.4|7.64649370538093|0.0764649370538093|0.3235350629461907
Syria's PM escapes assassination try, regime says|Syrian prime minister survives assassination attempt|0.8|5.522397783539471|0.05522397783539471|0.7447760221646054
Jordan elected to take Saudi seat on UN Security Council|Jordan elected to UN security council seat that Saudi Arabia rejected|0.6|16.807407519804237|0.16807407519804238|0.4319259248019576
At least 18 killed in Iraq mosque bombing|More than 60 killed at Iraq funeral|0.0|6.567274736060395|0.06567274736060395|0.06567274736060395
Police surround protesters in Belfast ahead of G8|Peaceful anti-G8 protest held in Belfast|0.6|11.04479556707894|0.11044795567078941|0.48955204432921057
George Zimmerman found not guilty of Trayvon Martin murder|George Zimmerman Verdict Propels Cable News Into Talkradio Mode|0.2|9.535414040914192|0.09535414040914192|0.10464585959085809
Ten rescued off Waterford, Dublin coasts|Six rescued after boat capsizes in Dublin Bay|0.6|6.770186228657864|0.06770186228657864|0.5322981377134214
Mandela spends third day in hospital|Mandela in Hospital for 3rd Day|1.0|9.652434877402245|0.09652434877402244|0.9034756512259776
One killed in clashes at Muslim Brotherhood Cairo offices|Egypt: Protesters storm Muslim Brotherhood's HQ|0.4|4.767707020457095|0.04767707020457095|0.35232292979542906
Saudi Women To Protest Against Driving Ban|Saudi women drive in protest with little problem|0.4|5.693025330278465|0.056930253302784645|0.34306974669721535
Russian parliament allows Putin to use military in Ukraine|President Obama warns Russia to stay out of Ukraine|0.2|5.669791110976001|0.05669791110976001|0.14330208889024
Nelson Mandela hospital release reports 'incorrect'|Nelson Mandela Goes Home After Hospital Stay|0.4|13.741272855400096|0.13741272855400097|0.262587271445999
World stocks rise on hopes Fed to keep stimulus|Fed expected to maintain stimulus|0.2|6.27465531099474|0.06274655310994741|0.1372534468900526
No winners in a war of sanctions|The impact of sanctions on Russia|0.2|13.134549472120788|0.13134549472120788|0.06865450527879213
World Cup hit by new stadium death|Worker dies at World Cup stadium|0.6|14.535768424205482|0.14535768424205484|0.4546423157579451
Tata Nano and other Indian small cars fail crash tests|How does world's cheapest car do in crash test?|0.2|4.196114906296549|0.04196114906296548|0.15803885093703451
Greece reaches agreement with troika, bailout tranche expected within days|Debt inspectors reach agreement with Greece|0.6|8.29519350710986|0.08295193507109859|0.5170480649289014
Murray ends 77-year wait for British win|Murray wins Wimbledon title ends Britains 77year agony|1.0|5.669791110976001|0.05669791110976001|0.94330208889024
Malaysia Airlines plane crashes on Ukraine-Russia border - live|US: Russia Massing Troops on Ukraine Border|0.0|4.767707020457095|0.04767707020457095|0.04767707020457095
US to Determine Extent of Chemical Weapons Use by Syria|What we know so far about chemical weapons in Syria's civil war|0.4|0.0|0.0|0.4
The covert war in Pakistan|New major earthquake rocks southwest Pakistan|0.0|8.745825313180626|0.08745825313180626|0.08745825313180626
Russia's Putin claims authority to invade Ukraine|Kremlin: Putin yet to decide on using Russian troops in Ukraine|0.4|4.231118166423695|0.042311181664236946|0.35768881833576305
Senior CPC official meets top DPRK leader's special envoy|North Korean leader sends 'special envoy' to China|0.6|0.0|0.0|0.6
Turkey unrest goes on despite end to park protest|"Turkish PM Erdogan says ""duty"" to order crackdown on Istanbul park protest"|0.2|6.506124089578341|0.06506124089578341|0.1349387591042166
Pope calls for action on climate change in draft encyclical|Pope urges action on climate change in draft encyclical|1.0|66.06328636027612|0.6606328636027612|0.3393671363972388
Singapore shares open 0.28% lower on Thursday|Singapore shares open 0.19% higher on Thursday|0.4|27.054113452696992|0.27054113452696993|0.1294588654730301
Who Is Jihadi John?|Who was 'Jihadi John?'|1.0|19.3576934939088|0.193576934939088|0.806423065060912
Headlines in major Iranian newspapers on Oct 4|Headlines in several Iranian newspapers on Oct 19|0.4|41.11336169005198|0.4111336169005198|0.011133616900519783
US Attorney General Holder resigns|US Attorney general Eric Holder to resign|0.8|15.848738972120705|0.15848738972120704|0.641512610278793
U.S., EU Widen Sanctions On Russia|U.S., EU Boost Sanctions On Russia|1.0|65.80370064762461|0.6580370064762461|0.3419629935237539
Top Asian News at 2:30 p.m. GMT|Top Asian News 1:25 p.m. GMT|0.2|43.66835442847811|0.4366835442847811|0.2366835442847811
How the Dow Jones Industrial Average Did Wednesday|How the Dow Jones Industrial Average Fared on Monday|0.4|60.04287712485591|0.6004287712485591|0.20042877124855907
Hajj to go ahead despite crane collapse, officials vow|Hajj to go ahead despite crane collapse|0.8|63.894310424627285|0.6389431042462729|0.16105689575372717
US House Republicans elect Paul Ryan as speaker|US House Republicans eye reluctant Ryan for speaker|0.6|23.35689888641001|0.2335689888641001|0.3664310111358999
Top Asian News at 4:00 p.m. GMT|Top Asian News 8:39 a.m. GMT|0.6|31.702331385234316|0.31702331385234317|0.2829766861476568
Singapore shares open 0.83% higher on Wednesday|Singapore shares open 0.06% lower on Tuesday|0.2|23.35689888641001|0.2335689888641001|0.03356898886410009
China treasury bond futures open higher Tuesday|China treasury bond futures close mixed Wednesday|0.2|41.11336169005198|0.4111336169005198|0.2111336169005198
US Attorney General Holder resigns|Attorney General Eric Holder to Resign|1.0|19.3576934939088|0.193576934939088|0.806423065060912
Headlines in major Iranian newspapers on Sept 27|Headlines in several Iranian newspapers on Oct 19|0.6|25.84865769785853|0.2584865769785853|0.3415134230214147
China on high alert for typhoon Kalmaegi|China issues yellow alert for typhoon Kalmaegi|0.8|43.47208719449914|0.43472087194499137|0.3652791280550087
Saudi-led airstrikes hit Yemeni capital|Saudi airstrikes in Yemen's capital kill 29|0.6|8.51528917838043|0.0851528917838043|0.5148471082161957
Mali hunts jihadist nightclub killers|Militants attack UN as Mali hunts jihadist nightclub killers|0.6|44.932896411722176|0.4493289641172218|0.1506710358827782
7.3 magnitude earthquake strikes Nepal|6.6-magnitude earthquake strikes off Indonesia|0.2|26.65429557589628|0.2665429557589628|0.0665429557589628
Tokyo shares open higher over buoyant U.S. market|Tokyo shares open higher tracing U.S. gains|0.8|46.92470064105599|0.46924700641055994|0.3307529935894401
Iran's parliament backs nuclear deal|Iran hardliners attack nuclear deal|0.2|21.3643503198117|0.21364350319811698|0.013643503198116969
Hawaii preps for first hurricane in 22 years|Hawaii bracing as first hurricane in 22 years approaches|1.0|47.750342648354646|0.4775034264835465|0.5224965735164535
Iraq bombings kill at least 26|Iraq suicide bomber kills at least 12|0.4|15.207218222740094|0.15207218222740093|0.2479278177725991
Sierra Leone in Ebola lockdown|Sierra Leone Reaches Final Day of Ebola Lockdown|0.6|12.97584999398074|0.1297584999398074|0.4702415000601926
Tokyo shares open higher on buoyant U.S. market|Tokyo shares open higher following strong U.S. performance|0.8|46.92470064105599|0.46924700641055994|0.3307529935894401
4 killed, several injured in SW China car accident|Two killed, seventeen injured in Raiwind road accident|0.0|12.549310621989482|0.12549310621989482|0.12549310621989482
More than 3,400 migrants rescued at sea in Mediterranean|Over 2,000 migrants rescued from wooden boats in Mediterranean|0.6|13.485111859503691|0.1348511185950369|0.4651488814049631
Lewis Hamilton Takes Pole for Russian GP|Lewis Hamilton wins inaugural Russian GP|0.8|18.5750579991336|0.18575057999133598|0.6142494200086641
UN Security Council hears Yemen envoy's final ...|UN Security Council urges Yemen's Houthis to end...|0.4|23.7692636628387|0.237692636628387|0.16230736337161303
Israeli forces arrest 21 Palestinians overnight, clash with locals|Israeli security forces arrest 8 Palestinians in overnight West Bank sweeps|0.2|9.548450962056531|0.09548450962056532|0.1045154903794347
4 dead, 3 injured in east China road accident|2 dead, 8 injured in central Israel traffic accident|0.0|12.549310621989482|0.12549310621989482|0.12549310621989482
Markets Live: Waiting for China data|Markets Live: China drags|0.4|26.269098944241588|0.26269098944241587|0.13730901055758415
Palestinians, Israeli police clash at Jerusalem's al-Aqsa|Palestinian Shot by Israeli Police in East Jerusalem Dies|0.4|4.8734989388136185|0.04873498938813618|0.3512650106118638
Suspected Boko Haram suicide bombers in Nigeria kill 24|Suspected Boko Haram attacks kill dozens in Nigeria|0.8|23.35689888641001|0.2335689888641001|0.5664310111358999
The end of the Hong Kong protests?|UK 'concern' over Hong Kong protests|0.4|20.556680845025987|0.20556680845025987|0.19443319154974015
Russian warplanes strike inside Syria|Russian roulette in Syria|0.4|12.703318703865364|0.12703318703865363|0.2729668129613464
CCTV of gunmen in Tunisia museum attack|19 killed in Tunis museum attack|0.2|14.535768424205482|0.14535768424205484|0.054642315757945176
Live Blog: Ukraine In Crisis|Live Blog: Iraq In Turmoil|0.0|32.46679154750991|0.32466791547509904|0.32466791547509904
Nigeria Votes in Tight Presidential Election|Guineans Go to the Polls in Presidential Elections|0.4|6.916271812933183|0.06916271812933183|0.3308372818706682
Prince William dons samurai gear on Japan tour|Prince William of Britain arrives in Beijing|0.4|11.04479556707894|0.11044795567078941|0.2895520443292106
Micronesia vice president to visit China|Vice President of Bolivia to visit China|0.4|25.57539057896621|0.2557539057896621|0.1442460942103379
Islamic State issues video of beheading of US hostage|Islamic State posts second propaganda video of UK hostage|0.6|14.25876976452075|0.1425876976452075|0.45741230235479247
Iran ends cooperation agreement with Pakistan|Iran, Tajikistan sign cooperation agreement|0.4|17.965205598154213|0.17965205598154213|0.2203479440184579
Teenager tests negative for Ebola|Texas hospital worker tests positive for Ebola|0.2|15.848738972120705|0.15848738972120704|0.041512610278792966
Texas sues over Syrian refugees|Turkey 'exploits' Syrian refugees|0.2|21.3643503198117|0.21364350319811698|0.013643503198116969
New US Sanctions Target Overseas Cyber Attackers|China disagrees with U.S. sanctions program on overseas cyber attackers|0.4|0.0|0.0|0.4
5 killed in Israeli air strikes in Gaza|38 IS militants killed in clashes, air strikes in Iraq|0.0|17.765505306875905|0.17765505306875906|0.17765505306875906
Deadly Blast Rocks Coal Mine in East Ukraine|12 Dead, Despite Cease-fire in East Ukraine|0.4|20.556680845025987|0.20556680845025987|0.19443319154974015
Greece bailout uncertainty weighs on global markets|Greece concerns drag on Asia markets|0.6|8.643019616048525|0.08643019616048525|0.5135698038395147
Rooney helps Man United beat Everton 3-0 in Premier League|West Ham beats Newcastle 2-0 in Premier League|0.2|31.702331385234316|0.31702331385234317|0.11702331385234316
Hard-line Jewish leader shot in Jerusalem|Israeli leader urges calm in Jerusalem|0.2|17.965205598154213|0.17965205598154213|0.02034794401845788
Backstage Moves Intensify as Fight Against Islamic State Widens|Mixed Progress Reported in Fight Against Islamic State|0.4|29.84745896009822|0.29847458960098217|0.10152541039901786
Egypt: IPI Urges Release of Al Jazeera Journalist Arrested in Berlin|Egypt sentences Al Jazeera journalists to jail|0.2|7.495553473355845|0.07495553473355845|0.12504446526644156
occupied Palestinian territory: Israeli Forces Continue to Shed Palestinian Blood in oPt|occupied Palestinian territory: Israel warns on security as Gaza truce talks resume|0.2|19.33853138176173|0.19338531381761728|0.0066146861823827285
Libya: UN orders investigation into Libya rights abuses|India's top court orders investigation into job scam, deaths|0.0|15.881076016027915|0.15881076016027915|0.15881076016027915
Taiwan coast guard launches new ships as South China Sea tensions rise|Chinese military reaches out amid South China Sea tensions|0.4|21.200626759025184|0.21200626759025185|0.18799373240974818
Burundi police fire tear gas at protesters|Montenegrin police fire teargas to disperse opposition|0.2|13.134549472120788|0.13134549472120788|0.06865450527879213
Nepal earthquake death toll surpasses 7,000|Death toll in Nepal earthquake tops 8,000|0.6|15.207218222740094|0.15207218222740093|0.44792781777259905
Ashya's Parents Arrive For Extradition Hearing|Ashya King's parents freed from jail in Spain|0.2|0.0|0.0|0.2
Nigeria admits slow response in Ebola case|US ramps up response to Ebola crisis|0.2|7.809849842300637|0.07809849842300637|0.12190150157699364
Thousands cross Austria-Hungary border|Thousands of Russians stranded abroad|0.2|12.44023474812678|0.1244023474812678|0.07559765251873221
Kranjcar leaves it late to rescue QPR against Moses-inspired Stoke|Harry Kane leaves it late to rescue a point for Tottenham Hotspur|0.0|32.16094349518416|0.32160943495184163|0.32160943495184163
Oscar Pistorius sentenced to 5 years in prison|'Bookkeeper of Auschwitz' Sentenced to Four Years in Prison|0.0|5.795599612995366|0.057955996129953655|0.057955996129953655
Pro-Palestinian Activists March to UN Headquarters|Pro-Palestinian activists prepare flotilla to break Gaza blockade|0.4|6.916271812933183|0.06916271812933183|0.3308372818706682
Benzema faces possible charges in sex-tape case|Menendez faces possible corruption charges|0.2|14.535768424205482|0.14535768424205484|0.054642315757945176
All 224 dead in Russian airliner mystery crash|Heat flash detected at time of Russian airliner crash|0.4|10.786826322527466|0.10786826322527465|0.29213173677472537
Govt. to hold talks with FTII students|Cameron to hold talks with Sturgeon on UK future|0.0|30.509752160562883|0.3050975216056288|0.3050975216056288
Li Na to announce retirement|US Senator Ted Cruz to announce presidential bid|0.0|11.725004053101795|0.11725004053101795|0.11725004053101795
Gunners fire but fail to advance in Champions League|EPL clubs out to avoid Champions League woes|0.2|10.552670315936318|0.10552670315936317|0.09447329684063684
Iranian President praises nuclear deal|Iran arrests several spies near nuclear plant|0.2|7.16047614494885|0.0716047614494885|0.1283952385505115
Boko Haram disrupts Nigerian elections|Press awash with Nigeria\'s general elections|0.2|5.862502026550896|0.058625020265508955|0.14137497973449106
South Korea regrets North's refusal of talks|South Korea reports 14th Mers death, 12 new cases|0.2|8.55635852921339|0.08556358529213391|0.1144364147078661
Plane Crash Site Search Called off for the Night|Tour De France Pack Sets off for Stage 15|0.0|9.535414040914192|0.09535414040914192|0.09535414040914192
Obama queries Turnbull over China port deal|Spanish bulls gore seven to death|0.0|0.0|0.0|0.0
China's generous 1MDB bid seen reaping it big returns in Malaysia|China keeps an eye on visiting tiger freed by Russian President|0.0|0.0|0.0|0.0
Hezbollah targets Qaeda gathering along border with Syria|Belarus tightens security along the border with Ukraine|0.0|12.22307556087252|0.12223075560872519|0.12223075560872519
South Korea reports seven new MERS cases|South Korean woman in contact with MERS patient dies|0.2|5.868924818816531|0.05868924818816531|0.1413107518118347
Obama calls for international front against IS|Obama vows to save Iraqis stranded on mountain|0.0|5.693025330278465|0.056930253302784645|0.056930253302784645
U.S. military says it conducts airstrikes against IS in Syria, Iraq|Observatory says Russian air strikes kill 45 in Syria|0.2|5.816635421147513|0.05816635421147513|0.14183364578852486
Who abandoned 3 Boeing planes at the airport?|Police abandon posts in Lesotho, fear for lives|0.0|0.0|0.0|0.0
North Korea to put US citizen on trial|N Korea hit with new US sanctions|0.4|6.567274736060395|0.06567274736060395|0.33432725263939606
Hong Kong officials resume work as protests thin|Hong Kong student leaders mull protest retreat|0.4|11.04479556707894|0.11044795567078941|0.2895520443292106
Ebola UK: NHS staff 'panicked' after suspected Ebola cases|UK says investigating 2 suspected MERS cases|0.0|5.522397783539471|0.05522397783539471|0.05522397783539471
UK Leader Signals Support for Airstrikes on IS in Syria|Why Cyprus backs Cameron's push for UK air strikes in Syria|0.2|9.030367376343264|0.09030367376343264|0.10969632623656737
N. Korea agrees to talks with South|Johor crowns its fifth Sultan|0.0|0.0|0.0|0.0
Iran, a large important partner for Russia: Novak|Iran reiterates support for Iraq, Syria|0.0|5.522397783539471|0.05522397783539471|0.05522397783539471
Taiwan's president charters plane to pay respects to Lee|Poland president loses to challenger|0.0|5.669791110976001|0.05669791110976001|0.05669791110976001
Two Palestinians die in attacks on Israelis ahead of Kerry visit|Palestinian official slams Israel's stone-throwing bill|0.0|0.0|0.0|0.0
Thomas Cook accused of putting costs before customers|University of Florida frat accused of spitting on wounded war veterans|0.0|7.590969579691412|0.07590969579691412|0.07590969579691412
Narendra Modi 'photoshopped' image of Chennai floods visit goes viral|PM Narendra Modi speaks of non-discrimination and equality|0.0|9.2875289995668|0.09287528999566799|0.09287528999566799
UN chief welcomes peaceful presidential elections in Guinea|UN chief condemns attack against peacekeepers in Mali|0.2|12.22307556087252|0.12223075560872519|0.07776924439127482
Pakistan executions draw international ire|Pakistan protests ceasefire violations by India|0.0|8.745825313180626|0.08745825313180626|0.08745825313180626
Two Australians killed in Kenya after bus crashed into river|Permalink to Two killed in Germany train accident|0.0|9.2875289995668|0.09287528999566799|0.09287528999566799
France shuts mosque, arrests man in crackdown after attacks|Security tightened at New Delhi churches after attacks|0.4|8.392229812593097|0.08392229812593097|0.31607770187406903
Russian plane reportedly crashes in Egypt|Pilot killed as US jet crashes in England|0.4|11.631736348831648|0.11631736348831648|0.2836826365116836
Severe Gales As Storm Clodagh Hits Britain|Merkel pledges NATO solidarity with Latvia|0.0|0.0|0.0|0.0
Dozens of Egyptians hostages taken by Libyan terrorists as revenge for airstrikes|Egyptian boat crash death toll rises as more bodies found in Nile|0.0|3.3864985683445354|0.033864985683445356|0.033864985683445356
President heading to Bahrain|President Xi: China to continue help to fight Ebola|0.0|4.238556455648295|0.04238556455648295|0.04238556455648295
China, India vow to further bilateral ties|China Scrambles to Reassure Jittery Stock Traders|0.0|6.567274736060395|0.06567274736060395|0.06567274736060395
Putin spokesman: Doping charges appear unfounded|The Latest on Severe Weather: 1 Dead in Texas After Tornado|0.0|3.2149545730574576|0.032149545730574575|0.032149545730574575
A man with a hard hat is dancing.|A man wearing a hard hat is dancing.|1.0|66.06328636027612|0.6606328636027612|0.3393671363972388
A young child is riding a horse.|A child is riding a horse.|0.95|70.71067811865478|0.7071067811865478|0.24289321881345216
A man is feeding a mouse to a snake.|The man is feeding a mouse to the snake.|1.0|58.14307369682194|0.5814307369682195|0.41856926303178055
A woman is playing the guitar.|A man is playing guitar.|0.48|19.64073254502566|0.1964073254502566|0.28359267454974335
A woman is playing the flute.|A man is playing a flute.|0.55|19.64073254502566|0.1964073254502566|0.3535926745497434
A woman is cutting an onion.|A man is cutting onions.|0.523|15.619699684601285|0.15619699684601285|0.3668030031539872
A man is erasing a chalk board.|The man is erasing the chalk board.|1.0|34.57207846419412|0.3457207846419412|0.6542792153580588
A woman is carrying a boy.|A woman is carrying her baby.|0.4666|43.47208719449914|0.43472087194499137|0.03187912805500864
Three men are playing guitars.|Three men are on stage playing guitars.|0.75|36.40930239806874|0.3640930239806874|0.3859069760193126
A woman peels a potato.|A woman is peeling a potato.|1.0|32.159351091190125|0.32159351091190125|0.6784064890880988
People are playing cricket.|Men are playing cricket.|0.64|66.87403049764218|0.6687403049764218|0.02874030497642177
A man is playing a guitar.|A man is playing a flute.|0.3166|64.34588841607616|0.6434588841607617|0.3268588841607617
The cougar is chasing the bear.|A cougar is chasing a bear.|1.0|30.739407647563212|0.3073940764756321|0.6926059235243679
The man cut down a tree with an axe.|A man chops down a tree with an axe.|1.0|66.06328636027612|0.6606328636027612|0.3393671363972388
The man is playing the guitar.|A man is playing a guitar.|0.9818|30.739407647563212|0.3073940764756321|0.6744059235243679
A man is finding something.|A woman is slicing something.|0.16|19.30486975480448|0.1930486975480448|0.03304869754804479
The girl sang into a microphone.|The lady sang into the microphone.|0.48|19.64073254502566|0.1964073254502566|0.28359267454974335
A man is climbing a rope.|A man climbs a rope.|1.0|30.739407647563212|0.3073940764756321|0.6926059235243679
Kittens are eating food.|Kittens are eating from dishes.|0.8|34.98330125272253|0.3498330125272253|0.4501669874727747
A man is speaking.|A man is spitting.|0.1272|42.72870063962342|0.4272870063962342|0.3000870063962342
A woman is cooking eggs.|A woman is cooking something.|0.6|53.7284965911771|0.537284965911771|0.06271503408822898
A man is playing a guitar.|A man is playing a trumpet.|0.3428|64.34588841607616|0.6434588841607617|0.3006588841607617
An animal is chewing on something.|An animal is chewing on a key chain.|0.64|48.35447404743731|0.48354474047437307|0.15645525952562694
A man is playing a flute.|A man is playing guitar.|0.4333999999999999|43.47208719449914|0.43472087194499137|0.0013208719449914752
A man is playing soccer.|A man is playing flute.|0.2|53.7284965911771|0.537284965911771|0.337284965911771
A girl is riding a horse.|A girl is riding a bicycle.|0.3834|64.34588841607616|0.6434588841607617|0.26005888416076167
A man is lifting weights in a garage.|A man is lifting weights.|0.85|46.71379777282|0.46713797772820004|0.38286202227179994
An animal is biting a persons finger.|A slow loris is biting a persons finger.|0.6|60.04287712485591|0.6004287712485591|0.0004287712485591122
A woman is reading.|A woman is kneading dough.|0.2|34.98330125272253|0.3498330125272253|0.1498330125272253
A man is crying.|A woman is dancing.|0.12|14.058533129758729|0.1405853312975873|0.0205853312975873
The lady cracked an egg into a bowl.|The man is cracking eggs into a bowl.|0.52|31.55984539112946|0.3155984539112946|0.20440154608870542
A band is performing on a stage.|A band is playing onstage.|1.0|22.08959113415788|0.22089591134157882|0.7791040886584212
Elephants are walking down a trail.|A herd of elephants are walking along a trail.|0.92|20.024850746991504|0.20024850746991504|0.719751492530085
A man is playing a guitar.|A man plays the guitar.|1.0|18.5750579991336|0.18575057999133598|0.8142494200086641
A man sitting on the floor plays a guitar.|A man sitting on the floor in a room is strumming a guitar.|0.96|44.10953964743116|0.4410953964743116|0.5189046035256883
A puppy plays with a plastic container.|The dog is playing with a plastic container.|0.76|45.62272070865922|0.45622720708659226|0.30377279291340775
A man plays the violin.|A man is playing violin.|1.0|22.957488466614336|0.22957488466614337|0.7704251153338566
A man plays the piano.|A man is playing a piano.|1.0|19.43309443637608|0.1943309443637608|0.8056690556362391
A man is eating food.|A man is eating something.|0.8400000000000001|53.7284965911771|0.537284965911771|0.3027150340882291
A man is playing a basketball.|A man is playing a piano.|0.2799999999999999|64.34588841607616|0.6434588841607617|0.3634588841607618
A toddler walks down a hallway.|A little girl is walking down a hallway.|0.72|32.66828640925501|0.3266828640925501|0.3933171359074499
A plane is landing.|A animated airplane is landing.|0.5599999999999999|34.98330125272253|0.3498330125272253|0.21016698747277462
A panda is climbing.|A man is climbing a rope.|0.32|17.030578356760866|0.17030578356760867|0.14969421643239134
Kids are dancing on stage.|Some people are dancing on stage.|0.6|64.31870218238025|0.6431870218238025|0.04318702182380252
A man plays a guitar.|A man plays the piano.|0.2799999999999999|32.46679154750991|0.32466791547509904|0.04466791547509913
A woman is slicing a meat.|A woman is singing on stage.|0.05|26.269098944241588|0.26269098944241587|0.21269098944241588
A woman is taking a picture.|A man is playing a guitar.|0.05|9.2875289995668|0.09287528999566799|0.04287528999566799
The man is riding a horse.|A woman is using a hoe.|0.0|8.643019616048525|0.08643019616048525|0.08643019616048525
A man is drilling a hole in a board.|Someone is drilling a hole in a piece of wood.|0.8|48.61555413051454|0.4861555413051454|0.31384445869485467
A man is fitting silencer on a pistol.|A man is adding a silencer to a gun.|0.9|18.88588859215946|0.1888588859215946|0.7111411140784054
Two little girls are talking on the phone.|A little girl is walking down the street.|0.1|6.27465531099474|0.06274655310994741|0.0372534468900526
Someone is stirring chili in a kettle.|Someone is stirring a pot of chili with a spoon.|0.76|16.801577573679282|0.16801577573679283|0.5919842242632072
The woman is cracking eggs into a bowl.|The lady broke raw eggs into a bowl.|0.96|46.71379777282|0.46713797772820004|0.4928620222717999
A woman puts flour on a piece of meat.|A woman is putting flour onto some meat.|1.0|12.549310621989482|0.12549310621989482|0.8745068937801052
A man is talking on a phone.|A man is singing to a woman.|0.05|23.35689888641001|0.2335689888641001|0.1835689888641001
A man is playing an electronic keyboard.|A man is playing a flute.|0.24|36.55552228545123|0.3655552228545123|0.12555522285451232
A man is playing a guitar.|A man is eating a banana.|0.12|27.77619034011791|0.2777619034011791|0.15776190340117913
A man is jumping into water.|A man is cutting paper.|0.16|26.269098944241588|0.26269098944241587|0.10269098944241586
