s1|s2|sts_score|metric_score|normalized_metric_score|delta
Mandela to spend Christmas in hospital|Mandela movie to open this month in South Africa|0.04|0.5954923629760742|0.005954923629760742|0.034045076370239256
Exit polls suggest Putin ally wins Moscow vote|Exit polls shows Putin ally wins Moscow vote, Navalny cries foul|0.6799999999999999|0.8338486552238464|0.008338486552238464|0.6716615134477615
Judge enters not guilty plea for James Holmes|Not guilty plea for James Holmes – but insanity option still on table|0.8|0.7546183466911316|0.007546183466911316|0.7924538165330888
At least 45 killed in Spain train crash|At least 13 killed in triple car bombings in Iraq's Diyala|0.2|0.6763750910758972|0.006763750910758972|0.19323624908924103
Chris Froome rides to Tour de France endgame|Chris Brown concerts cancelled new|0.0|0.4558774530887604|0.004558774530887604|0.004558774530887604
Apple app directs drivers to Alaska airport runway|Apple app sends drivers to airport|0.72|0.8022211790084839|0.00802221179008484|0.7119777882099151
Suspected US drone kills 3 militants in Pakistan|U.S. drone kills 4 militants in Pakistan|0.6799999999999999|0.8833486437797546|0.008833486437797546|0.6711665135622024
Francis begins papacy with prayer|Pope Francis Slips Out of Vatican for Prayers|0.72|0.7030450105667114|0.0070304501056671145|0.7129695498943328
US Senate to meet as path out of fiscal impasse still elusive|US Senate has Rare Sunday Session Days Amid Fiscal Impasse|0.72|0.630847156047821|0.00630847156047821|0.7136915284395218
Egypt's Brotherhood as Beleaguered as Its Leader|Egypt's Muslim Brotherhood Set for Mass March|0.36|0.5298354625701904|0.005298354625701904|0.3547016453742981
China's new stealth frigate commissioned|Belarus, Latvia to set up border commission|0.04|0.5512646436691284|0.005512646436691284|0.03448735356330872
Iraq violence kills 11|Iraq violence kills seven|0.44|0.936433494091034|0.009364334940910341|0.4306356650590897
Protests continue in tense Ukraine capital|Protests continue in Brazil|0.32|0.7789810299873352|0.007789810299873352|0.31221018970012665
Britons released after kidnapping in Egypt's Sinai -sources|Bedouin release two Britons seized in Egypt's Sinai|0.64|0.7734636664390564|0.007734636664390564|0.6322653633356095
Syria welcomes Iran's nuclear deal|Iran, six world powers clinch breakthrough nuclear deal|0.6|0.6978742480278015|0.006978742480278015|0.593021257519722
Israel faces European backlash over settlement plan|Israel called to account over latest settlement plans by European countries|0.72|0.817973792552948|0.00817973792552948|0.7118202620744705
Obama jokes about himself at reporters' dinner|Obama pokes fun at critics during press dinner|0.44|0.7904767394065857|0.007904767394065856|0.43209523260593413
Allen responds to Farrow's abuse claims in letter|Allen defends self against Farrow's abuse claims|0.8400000000000001|0.8539213538169861|0.008539213538169861|0.8314607864618302
More than 1,000 inmates escape from Libya's al-Kweifiya prison|1000 prisoners escape from Libyan jail|0.8800000000000001|0.792219340801239|0.00792219340801239|0.8720778065919877
What is the nuclear option?|Photos show N. Korea nuclear readiness|0.24|0.5529775619506836|0.005529775619506836|0.23447022438049314
Forex &amp; Gold 6 March 2013|Forex & Gold 12 March 2013|0.52|0.9228366017341614|0.009228366017341614|0.5107716339826585
Islamists kill 21 in suicide attacks in Niger|Car bombs kill 20 in Turkish town near Syrian border|0.2|0.7410739660263062|0.007410739660263062|0.19258926033973695
U.S. has determined Syria used chemical weapons|UN votes to eliminate Syria's chemical weapons|0.5599999999999999|0.7931227684020996|0.007931227684020997|0.552068772315979
Snowden's father arrives in Moscow|Edward Snowden's father in Moscow|0.8400000000000001|0.8743821978569031|0.00874382197856903|0.831256178021431
Pakistani Taliban names new leader after drone strike|Pakistani Taleban chief killed in US drone strike|0.44|0.8226898312568665|0.008226898312568665|0.4317731016874313
Twin bombings in Pakistan kill at least 40|Now, militants battle Pakistani police|0.24|0.5584457516670227|0.005584457516670227|0.23441554248332977
Muslim Brotherhood supporter dies in Cairo clash|Muslim Brotherhood supporters die in Egypt clashes|0.72|0.8961328864097595|0.008961328864097595|0.7110386711359024
Facebook earnings jump 63% as mobile ads accelerate|Facebook profits jump as user base expands|0.6799999999999999|0.8386276364326477|0.008386276364326477|0.6716137236356735
Syria envoy calls for National Unity Government|Syria envoy calls for political change to end conflict|0.44|0.7792513966560364|0.007792513966560364|0.4322074860334396
Thirty-Seven Dead In Italy Tour Bus Plunge|Thirty Dead In Italian Bus Plunge|0.64|0.8975552916526794|0.008975552916526795|0.6310244470834733
Rogers, Videotron extend reach with network-sharing deal|Rogers, Videotron reach network-sharing, spectrum deal|0.8400000000000001|0.8602214455604553|0.008602214455604553|0.8313977855443955
China stocks end lower Thursday|China stocks close lower on Thursday|1.0|0.9160231947898864|0.009160231947898863|0.9908397680521012
Topless Women Protest Against Berlusconi As He Votes In Election|Bulgaria President Backs Protesters, Opposes Snap Elections|0.12|0.5892696380615234|0.005892696380615234|0.11410730361938476
Indonesia: Schoolchildren among 14 killed by Indonesia volcano eruption|Indonesia: Six dead in Indonesian volcanic eruption|0.5599999999999999|0.773503839969635|0.00773503839969635|0.5522649616003036
Deal reached on new Italian government|Italy to swear in new coalition government|0.6799999999999999|0.6883026361465454|0.006883026361465454|0.6731169736385345
Obama mourns death of icon Nelson Mandela|South Africans mourn, celebrate Mandela|0.36|0.78208988904953|0.0078208988904953|0.3521791011095047
Goa first step in Modis march to Delhi|For first time in history, Technion to teach engineering in Russia|0.0|0.4971455633640289|0.004971455633640289|0.004971455633640289
Singapore stocks close 0.4% higher|Indian stocks open higher|0.36|0.8449164628982544|0.008449164628982543|0.35155083537101744
Maldives holds fresh election for president|Maldives holds fresh presidential election|0.92|0.9211375713348388|0.009211375713348388|0.9107886242866516
Egypt announces arrest of 1,004 Muslim Brotherhood supporters|Egypt orders arrest of Brotherhood chief Badie|0.36|0.7914091944694519|0.007914091944694519|0.3520859080553055
New World Trade Center declared tallest building in U.S.|One World Trade Center Named Tallest US Building|0.8400000000000001|0.828572690486908|0.00828572690486908|0.831714273095131
What the Papers Say, Mar. 12, 2013|What the Papers Say, June 25, 2013|0.36|0.9211203455924988|0.009211203455924988|0.350788796544075
Israel green-lights 1500 settler homes|Israel unveils 1,800 more settler homes|0.64|0.8201866745948792|0.008201866745948791|0.6317981332540512
Piers Morgan questioned by police|Piers Morgan Interviewed by Police in Hacking Case|0.72|0.8437662124633789|0.00843766212463379|0.7115623378753662
Mumbai photojournalist gangrape case cracked, five accused arrested|Mumbai journalist gang-rape case: All five accused arrested|0.96|0.8753259778022766|0.008753259778022765|0.9512467402219772
'Israeli' arrested in Yemen Mossad spy|Israeli forces detain 2 in Hebron arrest raid|0.32|0.5668690800666809|0.005668690800666809|0.3143313091993332
Pakistani girls learn a hard lesson|Pakistani girl shot by Taliban appears on video|0.36|0.6012117266654968|0.006012117266654968|0.353987882733345
Egypt's interim president appoints 2 advisors|Egypt's interim president swears in new Cabinet|0.5599999999999999|0.7126685976982117|0.0071266859769821165|0.5528733140230179
China launches first air-to-air missile from chopper|China court sentences Bo Xilai to life imprisonment for corruption|0.12|0.3459707200527191|0.003459707200527191|0.11654029279947281
UK confirms fears over Syria's chemical weapons|End 'near' for Syria's chemical weapons|0.2799999999999999|0.748694896697998|0.007486948966979981|0.2725130510330199
Egypt Crackdown Draws Condemnation|Egypt: Egypt crackdown sparks global outrage|0.92|0.7512676119804382|0.007512676119804382|0.9124873238801957
Egypt swears in new interim leader|Egypt army cracks down on Brotherhood|0.12|0.5744863748550415|0.0057448637485504155|0.11425513625144958
Car bombing kills 17 in Pakistan|Suicide bomber kills 10 in Pakistan|0.52|0.8783336877822876|0.008783336877822876|0.5112166631221772
Senior Pakistani Taliban commander captured in Afghanistan|Pakistan Shi'ites demand protection from militants|0.12|0.652427613735199|0.00652427613735199|0.11347572386264801
Driver in Spanish train crash faces questions from judge|Train driver in Spain crash questioned by judge|1.0|0.8675391674041748|0.008675391674041749|0.9913246083259583
Stocks close 0.39% higher|Singapore stocks close 0.31 pct lower|0.32|0.8767613172531128|0.008767613172531129|0.3112323868274689
US releases initial report on fracking impacts on water|Men in China detained after taking girls to hotel|0.0|0.4853090941905975|0.004853090941905975|0.004853090941905975
Russia 'alone' in blaming Syrian rebels for chemical attack: US|Russia asks UN to consider its inquiry of Syria chemical arms use|0.52|0.7472792863845825|0.007472792863845825|0.5125272071361542
Philippines, rebels reach wealth-sharing deal|Philippines and rebels reach 'wealth deal'|1.0|0.8367080092430115|0.008367080092430115|0.9916329199075699
Death toll from west Chinas violence rises to 35|Urgent: Death toll from NE China fire rises to 112|0.24|0.7979827523231506|0.007979827523231507|0.23202017247676848
Imran to contest from four NA seats|Imran Khan to contest elections from four NA seats|0.95|0.8912703394889832|0.008912703394889832|0.9410872966051101
Trailblazing Israeli electric car company Better Place to fold|Trailblazing Israeli electric car company to fold|0.8800000000000001|0.7305935025215149|0.007305935025215149|0.872694064974785
Houston Texans head coach Gary Kubiak hospitalized after collapsing at game|Texans coach Gary Kubiak in stable condition after collapse|0.5599999999999999|0.7900446057319641|0.00790044605731964|0.5520995539426803
Pro-Pak Taliban warlord killed in US drone strike|Taliban commander killed in US drone strike|0.8800000000000001|0.8865542411804199|0.008865542411804199|0.871134457588196
Car bomb kills 20 in northwest Syria|Car bomb in northern Syria kills 20|0.92|0.940032422542572|0.00940032422542572|0.9105996757745743
South Korean soldiers kill man trying to cross border into North|North Korea Shuts Last Remaining Hotline to South|0.2|0.6072470545768738|0.0060724705457687374|0.19392752945423128
Up to 50 dead in Spanish train crash|Over 70 dead in Spanish high-speed train crash|0.6799999999999999|0.8829898238182068|0.008829898238182067|0.6711701017618179
Five foreigners sentenced to death for drug smuggling in Egypt|Egypt sentences Pakistani amid 5 to death for drug smuggling|0.8400000000000001|0.8140016198158264|0.008140016198158264|0.8318599838018418
French train derails south of Paris|French train passengers tell of crash ordeal|0.24|0.6569721102714539|0.006569721102714539|0.23343027889728546
Former spokesman for U.S. President Ronald Reagan dies|Former Reagan spokesman Larry Speakes dies at 74|0.8400000000000001|0.80526202917099|0.0080526202917099|0.8319473797082901
Egypt votes on new constitution|Egyptians vote on divisive constitution|0.76|0.8531126379966736|0.008531126379966735|0.7514688736200332
Obama meets Mandela family as icon remains in hospital|Obamas to meet Mandela family wont visit hospital|0.5599999999999999|0.7934889197349548|0.007934889197349549|0.5520651108026504
Weak earnings drag US stocks lower in early trade|Weak earnings drag stocks lower on Wall Street|0.76|0.8863773941993713|0.008863773941993714|0.7511362260580063
Three feared dead after helicopter crashes into pub|Three feared dead after helicopter pub crash|1.0|0.9052472710609436|0.009052472710609437|0.9909475272893906
Nigeria lawmaker charged over alleged bribery|Nigerian MP charged with accepting $3m bribe|0.6799999999999999|0.8363238573074341|0.00836323857307434|0.6716367614269256
Rupee down 8 paise vs dollar in early trade|Rupee up 22 paise against dollar in early trade|0.36|0.9180524945259094|0.009180524945259094|0.35081947505474087
Israel's Peres urges return to peace talks|Israel's Peres calls for return to peace talks|1.0|0.9370790123939514|0.009370790123939514|0.9906292098760605
Obama set to speak on Syria from White House at 1:15 p.m. EDT|Obama to deliver statement on Syria at White House at 1:15 PM|1.0|0.8410481810569763|0.008410481810569763|0.9915895181894302
Indian stocks open lower|Indian stocks close lower|0.36|0.944742739200592|0.00944742739200592|0.35055257260799405
US readies possible solo action against Syria|US makes case for action against Syria|0.6799999999999999|0.8484036922454834|0.008484036922454833|0.6715159630775451
Brief clashes with police in Belfast|Mourners clash with police in Tunisia|0.24|0.6678400635719299|0.006678400635719299|0.23332159936428068
China quake: Death toll rises|China flu death toll rises to six|0.2799999999999999|0.7616837024688721|0.007616837024688721|0.2723831629753112
Four arrested as Bangladesh building toll rises to 352|Owner arrested as Bangladesh building toll reaches 372|0.52|0.8271108269691467|0.008271108269691468|0.5117288917303086
RI condemns use of chemical weapons in Syria|Questions arise over chemical weapons claims in Syria|0.52|0.7884005308151245|0.007884005308151245|0.5121159946918488
Strong new quake hits shattered Pak region|Powerful new earthquake hits shattered Pakistan region|0.96|0.8537982106208801|0.008537982106208802|0.9514620178937911
Indian troops kill Pakistani soldier along Kashmir line of control|Indian troops raid Pakistani military post|0.24|0.8243315815925598|0.008243315815925599|0.23175668418407439
Pope Benedict XVI Says Goodbye to Cardinals|Pope Benedict XVI departs Vatican for last time|0.72|0.681943953037262|0.00681943953037262|0.7131805604696273
China’s new carrier extends military modernization drive|Chinese vice premier meets Australian Governor-General|0.24|0.5105686783790588|0.005105686783790589|0.2348943132162094
Brazilian leader holds crisis talks on street protests|Brazil leader promises reform vote|0.32|0.7193085551261902|0.007193085551261902|0.3128069144487381
Tropical Storm Andrea zipping up the East Coast|Tropical Storm Andrea to slide up East Coast|0.8|0.8689491152763367|0.008689491152763367|0.7913105088472366
Four dead in Indonesia train accident|Five dead as Indonesia train collides with fuel truck|0.6799999999999999|0.7684378027915955|0.007684378027915955|0.6723156219720839
Israel advances plan to build 900 settlement homes|Israel unveils plans for new settler homes|0.76|0.8454652428627014|0.008454652428627014|0.751545347571373
Miss New York wins Miss America crown|Miss New York is crowned Miss America|1.0|0.8936734795570374|0.008936734795570373|0.9910632652044297
Austrian found hoarding 56 stolen skulls in home museum|Austrian man charged after 56 human skulls are found at his home|0.8800000000000001|0.6472204327583313|0.006472204327583313|0.8735277956724168
US set for Obama inauguration|US House backs new sanctions before Iran inauguration|0.08|0.6683544516563416|0.006683544516563416|0.07331645548343659
Suspected Saudi militant dies in Lebanese custody|Suspected US drone kills 6 militants in Yemen|0.08|0.7850324511528015|0.007850324511528015|0.07214967548847198
Man sets himself on fire on the National Mall|Man sets himself on fire at Washington's National Mall|0.96|0.9136801958084106|0.009136801958084107|0.9508631980419159
7 killed in attacks in Iraq|27 killed in attacks across Iraq|0.4|0.929809033870697|0.00929809033870697|0.39070190966129303
Thousands protest gay marriage|Thousands protest gay marriage in France|0.64|0.9370606541633606|0.009370606541633606|0.6306293934583664
India Ink: Image of the Day: January 27|India Ink: Image of the Day: March 20|0.2|0.9278201460838318|0.009278201460838319|0.19072179853916169
US Capitol Hill on lockdown after shots fired|Watch live: US Capitol on lockdown after reports of shots fired|0.96|0.8900300860404968|0.008900300860404968|0.951099699139595
China's 1st Pilot Free Trade Zone Opens|Shanghai Free Trade Zone begins operation|0.76|0.7520120143890381|0.0075201201438903804|0.7524798798561096
12 killed, 25 injured in bomb blast in NW Pakistan|6 killed, 12 injured in blast in NW Pakista|0.52|0.9072322249412536|0.009072322249412535|0.5109276777505875
Select images from Bangladesh building collapse|At least 200 killed in Bangladesh building collapse|0.2799999999999999|0.6788488626480103|0.006788488626480103|0.2732115113735198
Chinese court upholds death penalties for Mekong murderers|Court upholds death sentences for Mekong murderers|0.8800000000000001|0.9160025715827942|0.009160025715827943|0.8708399742841721
Egypt protesters 'to be dispersed'|Abduction teacher to be sentenced|0.0|0.658226728439331|0.00658226728439331|0.00658226728439331
Gas cylinder blast on Pakistan school bus kills 17|Deadly Gas Cylinder Blast Hits Pakistan School Bus|0.76|0.8126471638679504|0.008126471638679505|0.7518735283613205
North Korean cargo reveals missile repair trade with Cuba|N Korean ship carrying Cuba missiles seized|0.5599999999999999|0.7479698657989502|0.007479698657989502|0.5525203013420105
Israeli forces detain 5 Palestinians in West Bank|Israeli Forces Arrest Five Palestinians across West Bank|0.96|0.878282368183136|0.008782823681831359|0.9512171763181686
Protests sweep Brazil despite concession|Protests planned across Brazil despite concessions|0.8|0.8972336649894714|0.008972336649894714|0.7910276633501053
Angela Merkel wins third term in German elections|Merkel Wins Big in Germany Election|0.76|0.7942487001419067|0.007942487001419068|0.7520575129985809
South Korean Workers Start Leaving Joint Factory Zone|South Korean workers set to leave joint factory zone|0.76|0.8391852974891663|0.008391852974891662|0.7516081470251084
Senate to vote on moving ahead on Hagel nod|Benedict comes home to new house and new Pope|0.0|0.4519236981868744|0.004519236981868744|0.004519236981868744
15 killed and scores injured in suicide bombing at Russian train station|Suicide bomber kills 14 at Russian train station|0.64|0.7774128317832947|0.0077741283178329465|0.632225871682167
Cambodian opposition leader Sam Rainsy returns to stir up election|Cambodia opposition head turns to parliament in poll bid|0.6|0.6686676740646362|0.006686676740646363|0.5933133232593536
West hails Syria opposition vote to join peace talks|Syrian opposition to name delegation for talks|0.52|0.7559512257575989|0.007559512257575989|0.512440487742424
Obama travels to tornado-ravaged Oklahoma|Obama visits tornado hit Oklahoma|0.92|0.825068473815918|0.008250684738159179|0.9117493152618409
No deal on fiscal cliff as Obama goes on holiday|John Boehner: from humble origin, fiscal cliff may be his undoing|0.2|0.5510298013687134|0.005510298013687134|0.19448970198631288
Syria car bomb kills at least 12 in rebel-held town|Sinai car bomb kills at least 10 Egyptian soldiers|0.36|0.7977150082588196|0.007977150082588196|0.3520228499174118
Kerry: $4b Palestinian Economic Plan Could Work|Kerry: No deal yet in nuclear talks with Iran|0.0|0.5376560688018799|0.005376560688018799|0.005376560688018799
Bangladesh building collapse death toll hits 359|Indian building collapse death toll rises to 72|0.16|0.8880318999290466|0.008880318999290466|0.15111968100070955
Dozens dead in Central African Republic fighting|98 dead in Central African Republic after clashes|0.6799999999999999|0.8752657771110535|0.008752657771110535|0.6712473422288894
Libya threatens army action against oil protesters|Bomb threat forces evacuation at Princeton|0.16|0.6955838799476624|0.006955838799476624|0.1530441612005234
2 Turkish unions call for strike on Monday in protest over police violence|Turkey unrest: Unions call for strike over police crackdown|0.6799999999999999|0.8676068186759949|0.008676068186759948|0.67132393181324
[Ticker] Fitch upgrades Greek credit rating|Moody's upgrades Greek credit rating|0.6799999999999999|0.7824831604957581|0.007824831604957581|0.6721751683950423
Gunmen ambush police boat in Nigeria oil region|Sudanese police block protest at human rights commission|0.0|0.5492104291915894|0.005492104291915894|0.005492104291915894
Russians leaving Syria cross into Lebanon|Russia delivers humanitarian aid to Syrian refugees in Lebanon|0.44|0.6306934356689453|0.006306934356689453|0.43369306564331056
"Two U.S. soldiers killed in ""insider"" attack in Afghanistan"|8 soldiers killed in bomb attack in NW Pakistan|0.16|0.778733491897583|0.00778733491897583|0.15221266508102418
South African icon Nelson Mandela hospitalized|South Africa's Nelson Mandela Hospitalized|1.0|0.9200441241264344|0.009200441241264344|0.9907995587587357
Pope Francis condemns global indifference to suffering|Pope Francis commemorates dead migrants at Lampedusa|0.2799999999999999|0.6374813914299011|0.0063748139142990115|0.2736251860857009
Top judge Mansour sworn in as Egypt interim president|Justice Adly Mansour sworn in as Egypt interim president|0.8800000000000001|0.8866466879844666|0.008866466879844666|0.8711335331201554
Blast kills 10 young girls in eastern Afghanistan|Blast kills nine in southern Afghanistan: officials|0.5599999999999999|0.8400830626487732|0.008400830626487731|0.5515991693735122
Kenyan police arrest key Al-Shabaab recruiter, financier|Kenya: Pair Arrested By Anti-Terror Police|0.64|0.7023641467094421|0.007023641467094421|0.6329763585329056
Obama to announce gun control plans Wednesday|Obama to set out gun control plans|0.72|0.9141788482666016|0.009141788482666016|0.710858211517334
Bombs kill two people, wound dozens at Boston Marathon|Only two bombs found in Boston Marathon attack|0.44|0.7065593600273132|0.007065593600273133|0.43293440639972686
Syria’s chemical weapons could end up at sea|US to destroy Syria chemical weapon stockpile at sea|0.48|0.764930009841919|0.00764930009841919|0.4723506999015808
President for early conclusion of Eco Partnership with Sri Lanka|Pakistan PM for deeper economic ties with Sri Lanka|0.52|0.6768062114715576|0.0067680621147155765|0.5132319378852844
Three freed in centre abuse probe|Three storey building collapses in Ebute Meta|0.0|0.4924010038375854|0.004924010038375854|0.004924010038375854
Bomb explodes at Greek shopping mall, two people injured|Bomb explodes at Athens shopping mall, 2 wounded|0.8800000000000001|0.913436770439148|0.00913436770439148|0.8708656322956086
Six Australians killed in Laos plane crash|Dozens killed in Laos plane crash|0.6|0.8906596302986145|0.008906596302986146|0.5910934036970138
Three dead, including gunman, in Maryland mall shooting|3 dead in Maryland mall shooting|0.8400000000000001|0.8881481289863586|0.008881481289863586|0.8311185187101365
UN confirms sarin used in Syria attack|'War crime': U.N. finds sarin used in Syria chemical weapons attack|0.6799999999999999|0.776789128780365|0.00776789128780365|0.6722321087121963
7 killed in monster truck crash|6 killed in Mexico ‘monster truck’ crash|0.64|0.8673354387283325|0.008673354387283325|0.6313266456127167
Merkel Vies 3rd Term in Office in Germany Elections|Merkel Wins Big in Germany Election|0.65|0.734898567199707|0.0073489856719970706|0.642651014328003
Ex-Virginia governor Bob McDonnell charged with corruption|Virginia's ex-Gov. Bob McDonnell, wife charged with corruption|0.76|0.8146260380744934|0.008146260380744934|0.7518537396192551
Sprinters Tyson Gay and Asafa Powell test positive for banned substance|US sprinter Tyson Gay tests positive for banned substance|0.6799999999999999|0.7866166830062866|0.007866166830062866|0.672133833169937
6.3-magnitude quake hits Honshu, Japan: CENC|Magnitude-6.0 quake jolts Santa Cruz Islands: CENC|0.36|0.8106512427330017|0.008106512427330017|0.35189348757266997
Pakistan to release most senior Afghan Taliban prisoner|Pakistan to release senior Taliban commander on Saturday|0.76|0.8486754298210144|0.008486754298210143|0.7515132457017899
Egypt court orders release of Mubarak|Egypt court orders Mubarak freed|1.0|0.9098668098449708|0.009098668098449707|0.9909013319015503
American investigators waiting to question arrested Boston bomber|Police converge on street in search for Boston bomb suspect|0.36|0.7472091913223267|0.007472091913223266|0.3525279080867767
10 dead, five injured in SW China road accident|1 dead, 39 injured in E China road accident|0.35|0.9126010537147522|0.009126010537147521|0.34087398946285247
Bollywood cuts costs by a third as rupee collapse bites|Bollywood cuts costs as rupee crisis bites|0.8400000000000001|0.8817112445831299|0.0088171124458313|0.8311828875541688
Women to face higher car insurance premiums|Women drivers to face insurance premium rise|1.0|0.9015913009643556|0.009015913009643555|0.9909840869903564
Tornadoes rip through Midwest, killing 6 and devastating neighborhoods|Tornadoes, damaging storms hit U.S. Midwest, killing 5|0.64|0.7994099259376526|0.007994099259376527|0.6320059007406235
China gives US regulators access to audit records|China opposes US arms sales to Taiwan|0.16|0.6421311497688293|0.006421311497688293|0.1535786885023117
Singapore stocks end up 0.26 percent|Singapore stocks end up 0.11 pct|0.4|0.9300310015678406|0.009300310015678406|0.39069968998432164
Iran, atomic agency in first talks since Rowhani election|IAEA, Iran to hold first nuclear talks since Rohani election|0.96|0.8284268379211426|0.008284268379211425|0.9517157316207885
China's new PM rejects US hacking claims|China Premier Li rejects 'groundless' US hacking accusations|1.0|0.851259708404541|0.00851259708404541|0.9914874029159546
Dzhokhar Tsarnaev pleads not guilty to Boston bombing charges|Dzhokhar Tsarnaev charged in Boston Marathon bombing|0.52|0.869883120059967|0.008698831200599671|0.5113011687994004
Pictures of the day: 7 August 2013|Picture of the Day|0.5599999999999999|0.748526930809021|0.00748526930809021|0.5525147306919097
Chinese general's son gets 10 years jail for rape|Son of Chinese army singers gets 10 years' jail for gang rape|0.6799999999999999|0.8439998626708984|0.008439998626708984|0.671560001373291
P.G. police seeking driver in crash that killed child|Police seek gunmen in New Orleans Mother's Day parade shooting|0.0|0.6716638207435608|0.006716638207435608|0.006716638207435608
Egypt to hold presidential elections before parliamentary polls|Egypt's interim president swears in new Cabinet|0.2799999999999999|0.6044763922691345|0.006044763922691345|0.2739552360773086
Pentagon adjusts plans for more intense attacks on Syria|Pope thanks public for joining his Syria vigil|0.2|0.588694155216217|0.005886941552162171|0.19411305844783783
East Timor bans martial arts clubs amid killings|East Timor Bans Martial Arts Schools Amid Killings|1.0|0.8969764113426208|0.00896976411342621|0.9910302358865738
Afghan legislators approve new election law|Afghan president approves new electon law|0.52|0.9074611067771912|0.009074611067771911|0.510925388932228
In Pakistan, army adamant on fighting the other Taliban|Pak army adamant on fighting the other Taleban|0.96|0.8720278739929199|0.0087202787399292|0.9512797212600708
Egyptian army pushes to attack kidnappers|Egypt's Morsi rules out talks as hostage video appears|0.2799999999999999|0.6926875710487366|0.006926875710487366|0.2730731242895125
South Africans Mourn as Mandela Buried|South Africa holds state funeral for Mandela|0.5599999999999999|0.7422287464141846|0.007422287464141846|0.5525777125358581
Witnesses hear 'loud booms' at Boston Marathon|Report of two explosions at finish line of Boston Marathon|0.6|0.7055543661117554|0.007055543661117554|0.5929444563388824
Cryptic crossword - Saturday 27th April|Quiz crossword - Saturday 27th April|0.5599999999999999|0.8645197749137878|0.008645197749137879|0.5513548022508621
Costa Concordia captain to be tried for manslaughter|Costa Concordia survivors detail experience one year later|0.24|0.5654294490814209|0.005654294490814209|0.2343457055091858
Israeli Minister Slams Kerry's Boycott Warning|Israeli minister slams Kerry’s boycott warning|0.92|0.91255122423172|0.0091255122423172|0.9108744877576829
Angelina Jolie's aunt dies of breast cancer|Angelina Jolie and the complex truth about breast cancer|0.5599999999999999|0.6907333731651306|0.006907333731651306|0.5530926662683486
Myanmar’s Suu Kyi urges party unity amid squabbles|Suu Kyi urges party unity amid squabbles|1.0|0.9220767617225648|0.009220767617225649|0.9907792323827743
10 Things to Know for Wednesday|10 Things to Know for Today|0.6|0.8944932222366333|0.008944932222366333|0.5910550677776336
White House, defense contractors discuss harm of automatic spending cuts|White House, defense firms discuss automatic spending cuts|0.8800000000000001|0.8826269507408142|0.008826269507408143|0.871173730492592
Venezuela's Hugo Chavez dies of cancer|Venezuelan President Hugo Chavez dies of cancer at 58|0.76|0.8781571388244629|0.00878157138824463|0.7512184286117554
Former Zambian president arrested|Zambia's ex-President Rupiah Banda arrested|0.8|0.8231194019317627|0.008231194019317626|0.7917688059806824
US Senate confirms Yellen as Fed's next chair|US Senate Confirms Janet Yellen as New Central Bank Chief|0.8400000000000001|0.8558789491653442|0.008558789491653443|0.8314412105083466
26 Palestinian prisoners released from Israeli prison|Palestinian prisoner dies of cancer, unrest in Israel jails|0.2|0.7086122632026672|0.007086122632026673|0.19291387736797333
Asian shares rally after string of upbeat data|Asian Markets up on Strong US Jobs Data|0.8|0.7290224432945251|0.007290224432945251|0.7927097755670548
17 killed, 133 wounded in bomb attacks in northern Iraq|15 killed, 90 wounded in fresh attacks in Iraq|0.5599999999999999|0.8902250528335571|0.008902250528335572|0.5510977494716643
Officer injured in India anti-rape protests dies|Indian policeman injured in gang-rape protest dies|0.8400000000000001|0.8750874400138855|0.008750874400138855|0.8312491255998612
Cyprus bailout remarks alarm markets|Why Cyprus bailout is nothing more than usual euro nonsense|0.52|0.6676233410835266|0.006676233410835266|0.5133237665891648
Faction Names Bianca Ojukwu APGA National Leader|Bianca Ojukwu becomes APGA national leader|0.8400000000000001|0.7441613078117371|0.007441613078117371|0.8325583869218827
US Cannot 'Conclusively Determine' Chemical Weapons Use in Syria|U.S. Sees No Conclusive Evidence of Chemical Arms Use by Syria|0.96|0.8327782154083252|0.008327782154083252|0.9516722178459167
Twelve killed as gunmen raid village|Five Killed in Blasts in India|0.04|0.7353073358535767|0.007353073358535767|0.032646926641464236
Egypt shuts down Muslim Brotherhood newspaper|Egypt: Muslim Brotherhood deputy head arrested|0.2799999999999999|0.7694095373153687|0.0076940953731536865|0.27230590462684623
Strong earthquake in western China kills 47 people|Strong earthquake in western China kills at least 75|0.6|0.9200663566589355|0.009200663566589355|0.5907993364334106
Snowden thanks Russia for asylum|Snowden thanks Russia for granting asylum|1.0|0.9489786028862|0.009489786028862|0.990510213971138
Senate confirms Yellen as Fed head|US Senate confirms Yellen as Fed's next chair|0.8400000000000001|0.8920369744300842|0.008920369744300842|0.8310796302556992
French forces take key Mali town|French forces seize key town|0.76|0.9195747971534728|0.009195747971534728|0.7508042520284652
Boston bombing suspect buried in Virginia|Boston bomb suspect buried in Virginia cemetery|1.0|0.923163115978241|0.00923163115978241|0.9907683688402176
'Large and extremely dangerous' tornado heads towards Oklahoma City|Mom and baby among five killed as tornadoes rake Oklahoma City area|0.32|0.6067909598350525|0.006067909598350525|0.3139320904016495
Hostage drama drags on after Alabama school bus shooting|Nevada: 2 dead, 2 hurt in middle school shooting|0.16|0.6468684673309326|0.006468684673309326|0.15353131532669068
Palestinian president assigns academic to form West Bank gov't|Palestinian president wants Israelis to talk peace|0.36|0.5757375955581665|0.005757375955581665|0.3542426240444183
